sub_n,distance,model,obs,pred,ppp
653,9,attraction,4.508822239001316,4.963457031153513,0.5317063412682537
666,9,attraction,4.62873396903978,4.998253857915466,0.5441688337667534
671,9,attraction,4.784013214836097,4.974040032156649,0.5050410082016403
682,9,attraction,11.211252086097561,4.9966460601993266,0.08829765953190638
693,9,attraction,4.970120566501544,4.995681181903766,0.5135627125425085
706,9,attraction,4.809248757612963,5.024469490485062,0.5052010402080416
711,9,attraction,4.547254404882074,5.005585540479236,0.5343868773754751
722,9,attraction,4.75078346602647,5.02889273312217,0.5361872374474895
746,9,attraction,4.713425778965357,4.999398459065091,0.5447089417883577
751,9,attraction,4.495641596482568,4.999734913469948,0.5347069413882777
762,9,attraction,4.681705115908333,4.9781095685368415,0.5256651330266053
771,9,attraction,4.920728857961732,4.984958221852128,0.497999599919984
783,9,attraction,4.011861099604873,4.990348047919195,0.6151430286057211
791,9,attraction,4.751848064205623,5.001090062255315,0.5331866373274655
802,9,attraction,5.503556532036305,4.969390658427961,0.40234046809361873
813,9,attraction,4.617384298196778,5.04030757842947,0.5524304860972195
826,9,attraction,4.6076925926369565,4.969960798261062,0.5485497099419884
831,9,attraction,4.742687382697169,5.016901956590103,0.5364672934586917
851,9,attraction,4.644537004307094,5.011669745146716,0.550250050010002
862,9,attraction,4.704888762717387,5.002072953910228,0.5151630326065213
886,9,attraction,4.993099259207326,5.030248933865073,0.5207241448289658
891,9,attraction,5.629512646003091,4.98444726301476,0.45027005401080217
902,9,attraction,4.41856551790969,5.013629399237502,0.5704740948189638
916,9,attraction,4.622513332174843,4.985919850700639,0.5210842168433687
923,9,attraction,4.568607609083279,4.9908797242662075,0.5536907381476295
931,9,attraction,5.72132298373462,4.99330941862938,0.4079215843168634
941,9,attraction,4.564889869814652,5.013388483712523,0.5538107621524305
952,9,attraction,4.507498197578237,4.999407386754299,0.5357871574314863
963,9,attraction,4.786627251956287,4.98968825926823,0.5327265453090618
971,9,attraction,4.872334843799849,4.971935502068578,0.4968593718743749
983,9,attraction,4.674888010422942,5.022520084471903,0.5427885577115423
992,9,attraction,4.975110659456708,5.021862720895806,0.4900580116023205
1002,9,attraction,5.672088508960204,5.003431854232805,0.44572914582916584
1011,9,attraction,4.913955376144958,4.9859310826793815,0.4927385477095419
1023,9,attraction,4.476315365019765,4.981904893248452,0.5389077815563112
1031,9,attraction,4.702303528280661,4.969720117575703,0.5182036407281456
1043,9,attraction,5.415468765462454,4.995740599877614,0.4703940788157632
1052,9,attraction,4.005721454888572,5.008190122919675,0.6181036207241448
1066,9,attraction,4.529294198758374,5.014660601700461,0.5344268853770754
1071,9,attraction,5.699489044163574,4.979727625743089,0.435127025405081
1082,9,attraction,6.078982933218132,4.966411882183034,0.3980996199239848
1093,9,attraction,5.069748519893158,5.003106198573267,0.508001600320064
1101,9,attraction,4.749558276939176,5.022534921686114,0.5132626525305061
1112,9,attraction,4.877291692367066,4.987226621475714,0.5180236047209442
1123,9,attraction,4.537058689320212,5.015171831218028,0.5339067813562712
1136,9,attraction,5.0808488575174,5.010573970184713,0.4827965593118624
1143,9,attraction,5.467169481608005,4.985115372506719,0.4633326665333067
1151,9,attraction,4.735943968646913,5.015880181494731,0.5417283456691339
1172,9,attraction,5.219028639633767,4.999925628335151,0.49233846769353873
1183,9,attraction,4.67763229382559,5.024475067086522,0.5166633326665333
1196,9,attraction,4.3220837330802615,5.024359817011777,0.5801360272054411
1201,9,attraction,4.690342849503471,4.989663341846618,0.49533906781356274
1211,9,attraction,5.29049649087615,4.991201415022299,0.4810362072414483
1222,9,attraction,4.802215492141381,4.999911164703155,0.529245849169834
1233,9,attraction,4.613352097764102,4.98421048743629,0.545869173834767
1246,9,attraction,5.472136738358852,4.987108881773661,0.44376875375075014
1251,9,attraction,4.287167286206775,4.9858308969091825,0.5840968193638728
1262,9,attraction,4.760291046279013,4.962436554273172,0.529005801160232
1273,9,attraction,4.586794241959748,5.004103972659343,0.521124224844969
1286,9,attraction,4.72085507632971,4.999890595644582,0.5433086617323465
1291,9,attraction,4.153434280029865,5.006506210166934,0.6011802360472095
1302,9,attraction,4.63826024595223,4.992847098283004,0.5466493298659731
1313,9,attraction,4.8709837110478436,4.982075828107935,0.5163632726545309
1326,9,attraction,4.708780180063652,4.9978414205619135,0.48869773954790957
1331,9,attraction,4.843725872146034,4.9857306561426435,0.5296459291858372
1342,9,attraction,5.675932597658525,5.005203214961424,0.40868173634726945
1351,9,attraction,4.689835216956068,5.024421060451559,0.5382276455291058
1362,9,attraction,3.9781333227953484,5.004407823331526,0.6204440888177636
1373,9,attraction,4.649174649868053,4.997973516516567,0.5461692338467694
1381,9,attraction,4.706361509201426,4.997038687463739,0.5419283856771354
1392,9,attraction,4.844870890848942,4.996831058890372,0.5018003600720145
1403,9,attraction,5.104747337588914,4.971436068959219,0.4973994798959792
1411,9,attraction,4.727598273615159,4.9748997414765075,0.5319863972794558
1422,9,attraction,4.979926394818064,4.999945772165057,0.5173634726945389
1433,9,attraction,4.707782626955945,5.012869314384639,0.5386877375475095
1441,9,attraction,4.805291829643039,4.993840541889088,0.4820364072814563
1452,9,attraction,4.897706571656235,4.979222793061892,0.5137027405481096
1463,9,attraction,4.637072331578093,4.973167886549029,0.5486497299459892
1471,9,attraction,4.804212241899563,5.003869063524918,0.5335467093418683
1482,9,attraction,4.676479670297608,4.993639580891572,0.5419483896779356
1493,9,attraction,7.670141079679244,5.012959874320197,0.25799159831966395
1512,9,attraction,4.374809374888579,5.016396997554435,0.5763152630526105
1531,9,attraction,8.500610052820166,5.004946454173293,0.20318063612722545
1541,9,attraction,4.149559929687553,5.016108233077188,0.6010802160432086
1551,9,attraction,4.767208599605151,5.005222822959313,0.5187237447489498
1562,9,attraction,4.606193027129615,5.001782764189345,0.5491698339667933
1586,9,attraction,5.0045505189372435,5.0016045760227,0.5136027205441088
1591,9,attraction,4.5831443735127095,5.000351242912425,0.5539907981596319
1613,9,attraction,4.136177812600879,4.987224509335523,0.5948589717943589
1631,9,attraction,8.115455989974734,5.008329305886507,0.2322864572914583
1643,9,attraction,4.657778386367,4.98230251511484,0.5213042608521704
1656,9,attraction,4.513145429236146,4.979641736083777,0.563632726545309
1662,9,attraction,4.158240141413826,5.0101787975618715,0.5973194638927786
1671,9,attraction,4.700068430474279,5.000933809008004,0.5163632726545309
1682,9,attraction,4.637664654029385,4.989140908443799,0.546509301860372
1693,9,attraction,4.082540570866108,5.025427218371478,0.6082016403280656
1706,9,attraction,6.784761759187883,4.985403831071089,0.33120624124824966
1711,9,attraction,4.692933890142902,4.982990079934311,0.5146629325865173
1722,9,attraction,4.700522449875276,5.004994563602845,0.5402080416083217
1733,9,attraction,4.4910383188127065,5.009015940655147,0.562372474494899
1746,9,attraction,4.347617954964845,4.983647304764751,0.5503100620124025
1751,9,attraction,5.3286316768856805,4.994068269065583,0.4721344268853771
1762,9,attraction,4.732820331529058,4.953316823202825,0.48585717143428686
1773,9,attraction,4.264089023920793,5.006736981262257,0.5826965393078616
1781,9,attraction,5.821097672491503,4.996737009908672,0.42948589717943586
1803,9,attraction,4.175515850808302,4.993535440562156,0.5969593918783757
1821,9,attraction,4.780734186559356,4.967690424737876,0.5064812962592519
1832,9,attraction,4.691723713982139,4.996546536173546,0.5441488297659532
1843,9,attraction,4.370921899455142,4.970914157964373,0.5731346269253851
1856,9,attraction,4.122643674884837,5.004738117842429,0.6034606921384277
1861,9,attraction,4.688333671537554,4.982223382327862,0.5187837567513502
1872,9,attraction,4.5898885495603094,5.008038525250541,0.5254850970194039
1883,9,attraction,4.897428931859727,4.980168368528482,0.5190638127625525
1901,9,attraction,4.097081465568161,4.987352633999724,0.6024204840968194
1912,9,attraction,4.651924388880686,5.0170690989652575,0.550250050010002
1923,9,attraction,4.598684255687376,4.976261941556603,0.5451090218043608
1936,9,attraction,5.919013388398698,4.9794399115554295,0.4197239447889578
1941,9,attraction,4.693806225927035,5.00079177041006,0.4950790158031606
1952,9,attraction,4.739239600870762,5.021733960555166,0.4887977595519104
1963,9,attraction,5.728684361746372,5.0202931337463745,0.4221644328865773
1976,9,attraction,4.0729703724381565,5.0077940625902455,0.6071014202840568
1983,9,attraction,8.166690820430922,5.016034320141417,0.22590518103620724
1992,9,attraction,4.672210088038107,5.0106919181336105,0.5429085817163433
2001,9,attraction,4.723071777936026,4.985911123381729,0.5141828365673135
2013,9,attraction,4.860377630834497,4.999942364780282,0.5025605121024205
2022,9,attraction,4.6803588332184525,4.978608642456973,0.4965393078615723
2036,9,attraction,4.860689352836278,5.101103036143515,0.5046609321864373
2041,9,attraction,4.29643774356745,4.974078916024581,0.5551510302060412
2052,9,attraction,4.702998150050932,4.983868568644674,0.5413082616523305
2063,9,attraction,4.652624324037033,4.996946955052739,0.5485897179435887
2076,9,attraction,4.784221634457494,5.008169122223659,0.5343668733746749
2081,9,attraction,6.463523042016666,5.024712437248387,0.37071414282856574
2092,9,attraction,4.978702947577324,4.981361856545988,0.48451690338067616
2103,9,attraction,4.789853829491096,4.980843974176411,0.5055811162232446
2116,9,attraction,4.838560700576689,4.983586493701818,0.5110422084416884
2121,9,attraction,4.597246220633949,5.027193963087635,0.5521104220844169
2132,9,attraction,4.921329335553256,4.987041392986843,0.4910982196439288
2143,9,attraction,4.9487643368861995,5.009114083170111,0.5172234446889378
2156,9,attraction,5.028220525432914,5.004339705849145,0.4888977795559112
2163,9,attraction,4.209250313855274,5.001414684371709,0.5927985597119424
2171,9,attraction,4.603286600125539,5.020886009479376,0.556131226245249
2183,9,attraction,4.4079456520375535,5.006458049571497,0.5670334066813363
2196,9,attraction,4.59391310848937,5.021756200400253,0.5548109621924385
2223,9,attraction,4.669311501803873,5.001995195245939,0.520884176835367
2236,9,attraction,4.50552357224899,4.994907181733125,0.5573114622924585
2251,9,attraction,4.669105839052183,5.01056828294189,0.547249449889978
2263,9,attraction,4.045190254637599,4.98656976881507,0.6088617723544709
2276,9,attraction,4.676866677599353,4.998467149408719,0.5427285457091419
2281,9,attraction,4.731052514323052,5.0157357538212155,0.540748149629926
2293,9,attraction,4.972420100776545,5.011407876422198,0.5177635527105421
2306,9,attraction,4.638237100785724,4.985365807138028,0.5459291858371674
2313,9,attraction,4.737360090629275,4.998812986887966,0.5157631526305261
2321,9,attraction,4.676859645222253,4.962786866805252,0.5159031806361273
2333,9,attraction,4.678608720540703,4.996303392147706,0.5198639727945589
2346,9,attraction,4.927956247522123,4.993013094995452,0.4680136027205441
2363,9,attraction,4.328408193295583,5.011610737809364,0.579615923184637
2376,9,attraction,4.600547247133553,4.9895751165931,0.5518903780756151
2381,9,attraction,4.759400311965775,4.993057964457543,0.530626125225045
2393,9,attraction,4.627654725441726,5.009080326949144,0.5463892778555711
2406,9,attraction,4.262026059351339,5.013214780283414,0.5904580916183236
2411,9,attraction,5.003886415908097,4.986935234548322,0.49215843168633727
2423,9,attraction,4.907285514248974,4.996265319970449,0.524384876975395
2441,9,attraction,4.771686662547895,4.994397092243958,0.5350270054010802
2453,9,attraction,4.897034483611559,4.9788181471837,0.5226445289057812
2466,9,attraction,4.710384681713469,5.006299567771347,0.48555711142228447
2471,9,attraction,4.706676422073978,5.01678092480306,0.5191638327665533
2481,9,attraction,4.437491367301705,5.009899085427355,0.5613922784556912
2493,9,attraction,4.990580669213831,4.948640097019511,0.48685737147429486
2501,9,attraction,4.842496502451945,4.98876032605981,0.5225245049009802
2512,9,attraction,4.793084100366958,5.049348576571824,0.48285657131426285
2523,9,attraction,5.848279780978414,4.965664247440856,0.42650530106021206
2532,9,attraction,7.337314874983549,5.014281077672131,0.2837967593518704
2541,9,attraction,4.6521421149861855,4.9788859080646315,0.5226845369073815
2553,9,attraction,4.636961785123624,5.011197915576538,0.5462892578515703
2566,9,attraction,4.296149959510973,5.003954346968488,0.5784356871374274
2571,9,attraction,4.449286844345883,4.985081035093327,0.5657331466293258
2582,9,attraction,4.114288350152608,4.998494860372412,0.6037207441488298
2593,9,attraction,4.7915870409020895,5.034502636516101,0.5317663532706541
2601,9,attraction,7.0626780763838255,5.024758592764438,0.2922984596919384
2612,9,attraction,4.3429764693052535,4.991825606204422,0.5803960792158431
2631,9,attraction,4.670905793404733,5.011929695979468,0.545629125825165
2642,9,attraction,5.978469130498246,4.999027524935665,0.4107021404280856
2653,9,attraction,4.208331476816721,5.003229988505595,0.5976595319063813
2661,9,attraction,5.113395273497354,5.005701784554279,0.49325865173034605
2672,9,attraction,4.664455212445518,4.9843722594588185,0.5431886377275456
2681,9,attraction,4.683407751674697,4.994294932956291,0.5434686937387477
2692,9,attraction,4.941446960161034,4.994350818734629,0.5193238647729546
2693,9,attraction,4.7499700501587885,5.004486463238847,0.5127625525105021
2701,9,attraction,5.790614961857275,5.023123510180763,0.4305461092218444
2712,9,attraction,4.321127841874542,5.018929696103828,0.5575915183036607
2723,9,attraction,4.929946190796923,5.002072018816819,0.5138427685537107
2736,9,attraction,4.8058765756556046,4.973285567280316,0.5281056211242249
2752,9,attraction,4.360116495291712,5.004534068567039,0.5718343668733746
2763,9,attraction,4.775054511938231,4.9947941562425155,0.5289057811562312
2781,9,attraction,4.648709532196453,5.000961504799396,0.5216043208641729
2792,9,attraction,7.179891079925287,4.988095804209889,0.288877775555111
2803,9,attraction,4.811225166982457,5.00973178303941,0.5324464892978595
2816,9,attraction,4.6778417627613695,5.005271541523911,0.5423884776955391
2821,9,attraction,5.171541234443793,5.011605292334316,0.49467893578715744
2831,9,attraction,4.978662134502531,5.037575599780899,0.4647929585917183
2842,9,attraction,4.924611528242854,5.008898848773914,0.495619123824765
2861,9,attraction,4.894040870991896,5.011509935638619,0.5188237647529506
2872,9,attraction,4.062042500662225,5.0059746047314615,0.6082216443288657
2886,9,attraction,4.43322203296537,5.008178564484698,0.5673534706941388
2893,9,attraction,4.8057355290352,5.0009020196222425,0.4762352470494099
2902,9,attraction,4.6557994685084125,5.005402960884224,0.5177435487097419
2911,9,attraction,4.429793354833759,4.9654847815164285,0.5415883176635327
2926,9,attraction,4.877807041845426,4.982299046821148,0.5242048409681936
2933,9,attraction,4.652500038276821,5.00110115412279,0.5459891978395679
2941,9,attraction,4.670586613613922,4.993498150346544,0.54250850170034
2961,9,attraction,4.5751021538564896,5.024255738764068,0.5615723144628926
2972,9,attraction,5.838722937441463,4.97100134104619,0.42488497699539907
2981,9,attraction,4.960217197605171,4.999745123349759,0.5088417683536708
2992,9,attraction,5.584711187587126,4.996542139650372,0.44818963792758554
3003,9,attraction,4.280427234397202,4.997289110919961,0.5883976795359072
3011,9,attraction,4.697804910950127,5.008977046783155,0.5380476095219043
3046,9,attraction,4.139557565432923,4.993497952194721,0.5955591118223644
3051,9,attraction,4.475288644252529,5.006086260803409,0.5597319463892778
3062,9,attraction,4.2835261432387615,4.980872181353631,0.578995799159832
3073,9,attraction,5.249342616987165,4.993013995452543,0.4706341268253651
3082,9,attraction,4.569129689429571,4.974779953659876,0.5557311462292458
3091,9,attraction,4.1586821635417275,5.017192286417723,0.597239447889578
3102,9,attraction,4.453842291306078,4.995593569517315,0.563372674534907
3113,9,attraction,4.853523511775324,4.972883243550828,0.506761352270454
3126,9,attraction,4.889538523274163,4.989548680816586,0.4952390478095619
3131,9,attraction,4.886603498727073,5.026141517739082,0.4968393678735747
3142,9,attraction,4.866645253333617,5.011494214545855,0.4993998799759952
3153,9,attraction,4.515122923309647,4.985730972970993,0.5326465293058612
3172,9,attraction,4.022960373783874,5.004792051391319,0.613262652530506
3183,9,attraction,4.386094063236388,4.98443278198013,0.570494098819764
3196,9,attraction,4.196024374904922,5.005166738630682,0.5924784956991398
3202,9,attraction,4.359446267281615,5.001656403578613,0.5487697539507902
3211,9,attraction,4.484179955627787,5.009834892361871,0.5644528905781157
3223,9,attraction,4.656017428721441,5.0085618844336155,0.5462292458491699
3236,9,attraction,6.839102998479697,4.995292157838253,0.3278455691138228
3251,9,attraction,7.746819991448112,4.995088307922633,0.25443088617723547
3252,9,attraction,4.652501612623725,5.0097604307953665,0.5266853370674135
3262,9,attraction,4.62877157551871,5.00003397690974,0.5492298459691939
3273,9,attraction,10.868404852854987,5.029036238115795,0.10034006801360272
3286,9,attraction,7.272609873173821,4.989793961627876,0.2780156031206241
3291,9,attraction,4.906311002745333,4.982373624767122,0.4966593318663733
3302,9,attraction,4.639836976775626,4.9879212428659905,0.5457091418283657
3313,9,attraction,5.478190583706629,5.008750612210764,0.4632126425285057
3321,9,attraction,5.890925692850164,5.004360714669355,0.42420484096819366
3332,9,attraction,5.082695066542059,5.009404178618437,0.45625125025005003
3343,9,attraction,4.656763569602134,4.999849824087245,0.5479695939187837
3356,9,attraction,4.658765398357888,4.988591712132757,0.5472894578915783
3361,9,attraction,4.6801279070686075,5.022077963974013,0.5470294058811762
3372,9,attraction,4.835953576435958,4.991408979017241,0.4998399679935987
3383,9,attraction,6.402442292964892,5.000485038681904,0.36395279055811164
3396,9,attraction,4.765342722899388,4.983496040420294,0.5389077815563112
3401,9,attraction,4.307416919566326,4.991951638292095,0.5823164632926585
3412,9,attraction,4.186028547042129,4.990405838637176,0.5964192838567713
3423,9,attraction,4.7376632245007375,4.979825748397653,0.5358071614322865
3431,9,attraction,4.081526290807574,5.000286657412415,0.6061412282456491
3442,9,attraction,4.613306310920764,4.980219690267082,0.5533906781356271
3453,9,attraction,4.23658296079675,5.011771018010116,0.5909781956391278
3471,9,attraction,4.821493435155532,4.989063016480347,0.5336867373474695
3482,9,attraction,4.593111316565321,4.9464106303035695,0.5227245449089818
3493,9,attraction,4.849841665782131,5.016696674294023,0.5260852170434087
3501,9,attraction,4.350884761804125,4.99915349804318,0.5731546309261852
3512,9,attraction,4.006880831524712,4.998059757612847,0.6124024804960992
3523,9,attraction,6.372288740190667,5.001210375176459,0.3719543908781756
3531,9,attraction,4.9114993344896,4.9960576641256695,0.5212042408481696
3552,9,attraction,4.379330467892562,5.00541964975183,0.5723544708941788
3561,9,attraction,4.197402605359091,5.00249538379031,0.5943588717743549
3572,9,attraction,4.78023723066292,4.99417173898254,0.5347269453890778
3583,9,attraction,4.647661098097266,4.985632452279684,0.4970394078815763
3591,9,attraction,4.744143110466742,5.011494175811677,0.5142828565713142
3602,9,attraction,4.701504590040835,4.9884566729529185,0.53280656131226245
3613,9,attraction,5.041643773448061,4.9886081402628255,0.5113822764552911
3626,9,attraction,4.819379981441738,5.008763470583187,0.5331066213242649
3631,9,attraction,4.7231610990712625,5.006150712953084,0.5386077215443089
3646,9,attraction,4.500722820874655,4.99333858770897,0.5607721544308861
3653,9,attraction,4.672278633497442,4.991219625867899,0.5209441888377676
3661,9,attraction,4.681656617682093,5.001495780114157,0.5162832566513302
3672,9,attraction,4.716772713642883,5.021001486949343,0.541748349669934
3683,9,attraction,4.828100321000947,5.009891247385735,0.526385277055411
3701,9,attraction,4.671464618789272,5.016469292592785,0.550250050010002
3712,9,attraction,4.599656555342895,5.0329596055843595,0.5301460292058412
3721,9,attraction,5.261901388963797,4.978310473284125,0.45403080616123226
3732,9,attraction,6.191690326024132,4.9925745038932545,0.3878175635127025
3743,9,attraction,3.9874089944730358,4.980247679406959,0.6148829765953191
3756,9,attraction,6.003450584845001,5.004978270059075,0.38165633126625326
3766,9,attraction,5.224005503114782,4.994594246024006,0.48931786357271456
3773,9,attraction,4.678785950557723,4.999713515973926,0.5427285457091419
3781,9,attraction,4.685019054054831,4.955985463190343,0.5169433886777356
3792,9,attraction,4.726903960121683,4.996961464539854,0.5160632126425285
3803,9,attraction,3.994568950497054,5.00193841903642,0.6178435687137428
3811,9,attraction,7.586705185484092,5.013302779052819,0.262872574514903
3822,9,attraction,5.424367909619524,4.9592902071703335,0.4645729145829166
3843,9,attraction,4.388194614010123,5.003293042513008,0.5487897579515904
3846,9,attraction,4.613753836385282,5.010534662625131,0.547629525905181
3851,9,attraction,9.042449835572043,5.013730264920055,0.17513502700540107
3862,9,attraction,4.183661919726278,5.024298991756968,0.5977595519103821
3873,9,attraction,4.751259050151547,5.002492647161455,0.5394078815763153
3886,9,attraction,4.116623736196174,5.020339014753313,0.6062812562512503
3891,9,attraction,5.019906243800475,5.024682531763471,0.4837567513502701
3902,9,attraction,4.313349181622977,5.0184931905441665,0.5782956591318263
3913,9,attraction,4.717632642860464,5.0202975557268115,0.5475095019003801
3921,9,attraction,4.860612973426529,4.986770936752823,0.4969593918783757
3932,9,attraction,4.879064285634551,4.998128266002196,0.49755951190238046
3943,9,attraction,4.769202120821378,5.009675432554895,0.5317263452690538
3956,9,attraction,4.634193864143807,5.018555023230003,0.546749349869974
3961,9,attraction,4.126672203812933,5.017441277271785,0.6024604920984197
3972,9,attraction,4.899809989306578,4.996820187629158,0.5226045209041809
3983,9,attraction,4.75797813017612,4.999658085931265,0.5300260052010403
3996,9,attraction,4.650938392219869,4.964769192928817,0.5193238647729546
22,14,attraction,4.624909412450977,5.006507449604138,0.54532906581316265
31,14,attraction,4.7109987024433515,5.065195588846647,0.498119623924785
42,14,attraction,4.588493369352972,4.970770551937319,0.5512702540508102
53,14,attraction,4.76799657801297,5.011513797489575,0.5346069213842769
66,14,attraction,4.685096734629949,4.951734006935512,0.45633126625325066
71,14,attraction,4.706517947306655,4.9894365322736896,0.5350270054010802
82,14,attraction,4.454708585838506,4.9827228637576555,0.56375275055011
93,14,attraction,4.603310340292545,4.9927695464304245,0.5514902980596119
102,14,attraction,4.7963088332753605,4.999824446842767,0.4470894178835767
111,14,attraction,4.590173070178064,4.966023222242498,0.4619523904780956
123,14,attraction,4.644499629244911,5.025078456206105,0.5484096819363873
136,14,attraction,8.76197133904403,5.0021308534206055,0.18129625925185036
141,14,attraction,4.735551471092245,5.004234704009996,0.48931786357271456
152,14,attraction,6.169239090543932,4.990723168251486,0.372374474894979
163,14,attraction,5.010237117247783,4.9916504934163894,0.4583116623324665
171,14,attraction,4.807129945061718,5.007725591222079,0.44722944588917785
182,14,attraction,4.756637866362022,5.005313642759728,0.5038807761552311
191,14,attraction,4.630589549476994,5.003068680750928,0.46593318663732747
201,14,attraction,4.644757374709851,4.993411310672615,0.5210442088417684
212,14,attraction,5.065914344672331,4.981819710490815,0.4779155831166233
223,14,attraction,4.854231975847743,5.006242298113718,0.5000600120024005
233,14,attraction,4.638894767529589,4.9889714428365135,0.546749349869974
241,14,attraction,5.030162363959655,5.0178218584879986,0.45859171834366874
252,14,attraction,4.412761336549074,5.024165446171342,0.5659731946389278
261,14,attraction,4.77250828937844,4.969902838344738,0.47725545109021805
273,14,attraction,4.672785657596866,5.00920111898425,0.5219643928785758
282,14,attraction,5.316570955837588,4.993184387733187,0.48025605121024206
292,14,attraction,4.806760348369632,4.999359870245341,0.503000600120024
301,14,attraction,4.597824576646012,4.972677304940221,0.5486097219443888
312,14,attraction,4.5708324872622885,4.9907384983633785,0.5500500100020004
323,14,attraction,4.731001510550962,5.011638636859432,0.5158031606321264
336,14,attraction,4.944317374156324,4.967253020057501,0.43390678135627125
341,14,attraction,4.137724365922279,5.007095584619647,0.5970994198839767
352,14,attraction,4.882186029466738,5.003521125549037,0.5205641128225645
363,14,attraction,4.6682059603210595,4.9920001749057485,0.5479695939187837
371,14,attraction,4.712457201617897,4.994153414935707,0.5390278055611122
382,14,attraction,4.637163235047927,4.98115496440618,0.542248449689938
393,14,attraction,4.957711010333701,4.991763738755577,0.5152830566113222
401,14,attraction,4.681514001577789,5.011310632300383,0.5144228845769154
412,14,attraction,4.659611644414846,4.994888149777544,0.5279855971194238
423,14,attraction,7.31288759585169,5.002606457101725,0.29057811562312463
436,14,attraction,4.673510454039236,4.978617701551835,0.5000200040008002
442,14,attraction,4.683655962800446,5.031123925023237,0.5199839967993599
451,14,attraction,4.778265154634871,5.015078430583991,0.48875775155031004
463,14,attraction,4.617789370496818,5.008672617768224,0.5526105221044209
472,14,attraction,9.553023794562053,5.0134526985898304,0.1352870574114823
481,14,attraction,5.016849288822344,4.958168510039979,0.48801760352070417
491,14,attraction,4.360294582434278,4.989377603971325,0.5760552110422085
502,14,attraction,4.166185190492979,4.9763592707095174,0.5940388077615523
513,14,attraction,4.6279959805033055,4.986158553572793,0.46227245449089815
521,14,attraction,6.191822579447055,4.999888981633112,0.3861972394478896
532,14,attraction,4.909834844336887,4.99892368352024,0.518883776755351
556,14,attraction,4.778410001406249,5.007248886034801,0.5314462892578515
561,14,attraction,4.65807217494361,4.9867376881157295,0.5187637527505501
572,14,attraction,5.030927043878855,5.002077681920422,0.5078015603120624
583,14,attraction,4.1656752260942875,4.9748147515371635,0.5968393678735747
596,14,attraction,4.228376278395134,5.005583909726169,0.5917983596719344
612,14,attraction,4.7062191458690315,5.010295408292624,0.5187037407481496
623,14,attraction,4.788444404827944,5.007504470837313,0.5044408881776355
631,14,attraction,5.010576189850638,4.989766664343288,0.5119623924784957
642,14,attraction,4.9446588823360464,4.9944430186965185,0.4924384876975395
653,14,attraction,4.795916334098778,4.9931196798969415,0.482376475295059
666,14,attraction,4.8879385080305076,5.0158551312314215,0.5003800760152031
671,14,attraction,4.9270731556639324,4.952917598920382,0.49233846769353873
682,14,attraction,4.896245409931185,5.025983423449534,0.46815363072614524
693,14,attraction,4.73611588486902,4.955339426334327,0.5140828165633127
706,14,attraction,4.980702837231743,4.98573107196551,0.46269253850770153
711,14,attraction,4.9691299769730595,5.00978395382424,0.5143028605721144
722,14,attraction,4.821687726056236,5.019525628051243,0.5130626125225045
746,14,attraction,6.124632411660865,5.0026881672011365,0.39881976395279056
751,14,attraction,4.7841159910333735,4.982742936514472,0.5349069813962792
762,14,attraction,4.69611174882952,4.982434388166861,0.4561512302460492
771,14,attraction,4.980372523608843,5.0003276420608085,0.4596919383876775
783,14,attraction,4.741591786293207,5.017269827678466,0.5372274454890978
791,14,attraction,4.917766261561348,4.994565272119531,0.4706741348269654
802,14,attraction,4.6484228616980054,4.993237852504875,0.45993198639727945
813,14,attraction,4.975985491405012,5.046975360993786,0.495619123824765
826,14,attraction,4.705874494559956,4.974674150232701,0.4514702940588118
831,14,attraction,4.6680660378277725,5.019895872258298,0.5456491298259651
851,14,attraction,5.311203756775347,5.033817051124715,0.42414482896579314
862,14,attraction,5.329078395094462,5.0291443391418085,0.4472894578915783
886,14,attraction,4.868136227261328,5.008399893174683,0.5235247049409882
891,14,attraction,4.790670155989876,5.002430762704463,0.53124624924985
902,14,attraction,4.671839901139667,4.9756528007304235,0.4584916983396679
916,14,attraction,5.370030499985319,5.047524793558303,0.4518903780756151
923,14,attraction,5.079312234498157,4.981246361450343,0.49997999599919984
931,14,attraction,4.584430596243635,5.008610911153541,0.5274454890978195
941,14,attraction,4.84021259592577,5.024968788316962,0.49935987197439485
952,14,attraction,4.678199100692919,5.018709677402073,0.4607721544308862
963,14,attraction,4.759175584817764,4.978327669358547,0.5083016603320664
971,14,attraction,4.767526356787615,4.995424492295542,0.479375875175035
983,14,attraction,4.693456939514032,4.993529390083505,0.546129225845169
992,14,attraction,4.797185988560432,5.014666132471019,0.5093418683736748
1002,14,attraction,4.971449970144457,4.998660516698873,0.5177035407081416
1011,14,attraction,4.822951904774592,5.034848091459148,0.4844768953790758
1023,14,attraction,7.111301816164231,5.030760184323249,0.28245649129825967
1031,14,attraction,4.998036293742383,4.999392411121728,0.4967993598719744
1043,14,attraction,4.661574130226158,5.01772708439395,0.5511902380476095
1052,14,attraction,5.261426067711566,5.019912956344575,0.4828365673134627
1066,14,attraction,4.743682385598406,5.008051320896016,0.4912382476495299
1071,14,attraction,5.351138230045781,4.997016580256151,0.46907381476295257
1082,14,attraction,4.708145249335229,5.034313474910978,0.5448089617923585
1093,14,attraction,4.550921800395075,5.023594458456026,0.5580516103220644
1101,14,attraction,4.9028165444006975,4.983649362159099,0.49371874374874974
1112,14,attraction,4.7593520823428594,5.003835303009169,0.5069213842768554
