sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
59, 6, bw, practice, NA, 999, 999, 0, 1, 61, 127, 192, 110, 119, 121, 2, 1.99323
59, 6, bw, practice, NA, 999, 999, 0, 1, 61, 127, 192, 110, 119, 121, 1, 2.86438
59, 6, bw, practice, NA, 999, 999, 0, 2, 60, 61, 56, 126, 82, 76, 2, 8.86507
59, 6, bw, practice, NA, 999, 999, 0, 2, 60, 61, 56, 126, 82, 76, 1, 1.72227
59, 6, bw, practice, NA, 999, 999, 0, 3, 102, 155, 173, 166, 113, 156, 2, 2.16715
59, 6, bw, practice, NA, 999, 999, 0, 3, 102, 155, 173, 166, 113, 156, 1, 3.82288
59, 6, bw, attraction, a-b-da, 2, 2, 1, 1, 90, 165, 165, 90, 163, 89, 1, 2.11803
59, 6, bw, attraction, a-b-da, 2, 2, 1, 1, 90, 165, 165, 90, 163, 89, 3, 2.92804
59, 6, bw, catch, NA, 999, 999, 1, 2, 68, 127, 159, 96, 170, 145, 3, 1.51169
59, 6, bw, catch, NA, 999, 999, 1, 2, 68, 127, 159, 96, 170, 145, 1, 0.529859
59, 6, bw, attraction, a-b-db, 5, 2, 1, 3, 88, 161, 165, 90, 90, 165, 1, 7.90621
59, 6, bw, attraction, a-b-db, 5, 2, 1, 3, 88, 161, 165, 90, 90, 165, 3, 1.69906
59, 6, bw, attraction, a-b-da, 14, 2, 1, 4, 165, 90, 153, 83, 90, 165, 3, 2.38054
59, 6, bw, attraction, a-b-da, 14, 2, 1, 4, 165, 90, 153, 83, 90, 165, 2, 0.963758
59, 6, bw, attraction, a-b-da, 9, 3, 1, 5, 186, 114, 195, 120, 120, 195, 3, 1.92277
59, 6, bw, attraction, a-b-da, 9, 3, 1, 5, 186, 114, 195, 120, 120, 195, 1, 0.932078
59, 6, bw, filler, NA, 999, 999, 1, 6, 85, 142, 193, 169, 80, 82, 2, 0.852396
59, 6, bw, filler, NA, 999, 999, 1, 6, 85, 142, 193, 169, 80, 82, 3, 0.465613
59, 6, bw, attraction, a-b-db, 14, 2, 1, 7, 90, 165, 83, 153, 165, 90, 1, 4.02867
59, 6, bw, attraction, a-b-db, 14, 2, 1, 7, 90, 165, 83, 153, 165, 90, 2, 0.289294
59, 6, bw, filler, NA, 999, 999, 1, 8, 101, 72, 170, 156, 111, 166, 2, 1.53114
59, 6, bw, filler, NA, 999, 999, 1, 8, 101, 72, 170, 156, 111, 166, 1, 1.28458
59, 6, bw, attraction, a-b-db, 2, 3, 1, 9, 195, 120, 119, 193, 120, 195, 2, 3.67889
59, 6, bw, attraction, a-b-db, 2, 3, 1, 9, 195, 120, 119, 193, 120, 195, 3, 3.28169
59, 6, bw, attraction, a-b-db, 5, 1, 1, 10, 58, 132, 60, 135, 135, 60, 2, 3.7632
59, 6, bw, attraction, a-b-db, 5, 1, 1, 10, 58, 132, 60, 135, 135, 60, 1, 1.31471
59, 6, bw, filler, NA, 999, 999, 1, 11, 150, 150, 81, 184, 89, 188, 1, 1.19562
59, 6, bw, filler, NA, 999, 999, 1, 11, 150, 150, 81, 184, 89, 188, 2, 1.02656
59, 6, bw, catch, NA, 999, 999, 1, 12, 91, 104, 132, 183, 129, 126, 2, 1.24692
59, 6, bw, catch, NA, 999, 999, 1, 12, 91, 104, 132, 183, 129, 126, 1, 0.619774
59, 6, bw, catch, NA, 999, 999, 1, 13, 124, 191, 101, 94, 101, 154, 1, 1.00873
59, 6, bw, catch, NA, 999, 999, 1, 13, 124, 191, 101, 94, 101, 154, 2, 0.56706
59, 6, bw, attraction, a-b-da, 2, 3, 1, 14, 120, 195, 195, 120, 193, 119, 1, 2.43022
59, 6, bw, attraction, a-b-da, 2, 3, 1, 14, 120, 195, 195, 120, 193, 119, 3, 1.27552
59, 6, bw, attraction, a-b-da, 9, 1, 1, 15, 135, 60, 60, 135, 129, 57, 1, 2.6536
59, 6, bw, attraction, a-b-da, 9, 1, 1, 15, 135, 60, 60, 135, 129, 57, 3, 1.42614
59, 6, bw, attraction, a-b-db, 9, 3, 1, 16, 114, 186, 120, 195, 195, 120, 2, 2.83836
59, 6, bw, attraction, a-b-db, 9, 3, 1, 16, 114, 186, 120, 195, 195, 120, 1, 1.00275
59, 6, bw, attraction, a-b-db, 9, 1, 1, 17, 60, 135, 135, 60, 57, 129, 1, 3.59247
59, 6, bw, attraction, a-b-db, 9, 1, 1, 17, 60, 135, 135, 60, 57, 129, 3, 1.07058
59, 6, bw, attraction, a-b-db, 2, 1, 1, 18, 135, 60, 59, 134, 60, 135, 1, 2.54541
59, 6, bw, attraction, a-b-db, 2, 1, 1, 18, 135, 60, 59, 134, 60, 135, 2, 0.481938
59, 6, bw, attraction, a-b-da, 5, 2, 1, 19, 165, 90, 90, 165, 161, 88, 2, 2.30834
59, 6, bw, attraction, a-b-da, 5, 2, 1, 19, 165, 90, 90, 165, 161, 88, 3, 0.814413
59, 6, bw, filler, NA, 999, 999, 1, 20, 132, 191, 79, 152, 158, 169, 3, 1.08343
59, 6, bw, filler, NA, 999, 999, 1, 20, 132, 191, 79, 152, 158, 169, 2, 0.895052
59, 6, bw, attraction, a-b-db, 2, 2, 1, 21, 165, 90, 89, 163, 90, 165, 2, 1.72073
59, 6, bw, attraction, a-b-db, 2, 2, 1, 21, 165, 90, 89, 163, 90, 165, 1, 0.458686
59, 6, bw, attraction, a-b-db, 14, 3, 1, 22, 111, 181, 195, 120, 120, 195, 3, 1.43791
59, 6, bw, attraction, a-b-db, 14, 3, 1, 22, 111, 181, 195, 120, 120, 195, 1, 1.22679
59, 6, bw, filler, NA, 999, 999, 1, 23, 99, 85, 142, 89, 133, 162, 3, 0.727017
59, 6, bw, filler, NA, 999, 999, 1, 23, 99, 85, 142, 89, 133, 162, 1, 0.512803
59, 6, bw, filler, NA, 999, 999, 1, 24, 139, 141, 178, 94, 174, 104, 1, 2.04989
59, 6, bw, filler, NA, 999, 999, 1, 24, 139, 141, 178, 94, 174, 104, 3, 0.80658
59, 6, bw, attraction, a-b-da, 5, 1, 1, 25, 60, 135, 135, 60, 132, 58, 1, 3.74752
59, 6, bw, attraction, a-b-da, 5, 1, 1, 25, 60, 135, 135, 60, 132, 58, 3, 0.867714
59, 6, bw, filler, NA, 999, 999, 1, 26, 184, 85, 168, 147, 191, 182, 3, 1.29465
59, 6, bw, filler, NA, 999, 999, 1, 26, 184, 85, 168, 147, 191, 182, 1, 1.32152
