sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
158, 6, wb, practice, NA, 999, 999, 0, 1, 175, 145, 132, 114, 92, 107, 3, 6.39355
158, 6, wb, practice, NA, 999, 999, 0, 1, 175, 145, 132, 114, 92, 107, 1, 3.28319
158, 6, wb, practice, NA, 999, 999, 0, 2, 169, 129, 165, 65, 114, 92, 2, 7.83683
158, 6, wb, practice, NA, 999, 999, 0, 2, 169, 129, 165, 65, 114, 92, 1, 2.42017
158, 6, wb, practice, NA, 999, 999, 0, 3, 182, 138, 164, 133, 80, 182, 3, 9.6147
158, 6, wb, practice, NA, 999, 999, 0, 3, 182, 138, 164, 133, 80, 182, 1, 1.4255
158, 6, wb, attraction, a-b-da, 2, 1, 1, 1, 60, 135, 135, 60, 134, 59, 2, 13.2958
158, 6, wb, attraction, a-b-da, 2, 1, 1, 1, 60, 135, 135, 60, 134, 59, 1, 1.6709
158, 6, wb, attraction, a-b-da, 14, 3, 1, 2, 181, 111, 195, 120, 120, 195, 1, 11.8097
158, 6, wb, attraction, a-b-da, 14, 3, 1, 2, 181, 111, 195, 120, 120, 195, 3, 1.07661
158, 6, wb, attraction, a-b-da, 2, 2, 1, 3, 90, 165, 165, 90, 163, 89, 2, 9.56696
158, 6, wb, attraction, a-b-da, 2, 2, 1, 3, 90, 165, 165, 90, 163, 89, 1, 41.0605
158, 6, wb, filler, NA, 999, 999, 1, 4, 72, 138, 141, 65, 65, 157, 2, 6.78766
158, 6, wb, filler, NA, 999, 999, 1, 4, 72, 138, 141, 65, 65, 157, 3, 1.12147
158, 6, wb, attraction, a-b-db, 14, 1, 1, 5, 135, 60, 60, 135, 56, 125, 3, 3.47438
158, 6, wb, attraction, a-b-db, 14, 1, 1, 5, 135, 60, 60, 135, 56, 125, 2, 6.02127
158, 6, wb, attraction, a-b-db, 14, 2, 1, 6, 90, 165, 83, 153, 165, 90, 2, 5.93663
158, 6, wb, attraction, a-b-db, 14, 2, 1, 6, 90, 165, 83, 153, 165, 90, 1, 0.984739
158, 6, wb, attraction, a-b-db, 9, 3, 1, 7, 120, 195, 114, 186, 195, 120, 2, 5.58307
158, 6, wb, attraction, a-b-db, 9, 3, 1, 7, 120, 195, 114, 186, 195, 120, 3, 0.565319
158, 6, wb, catch, NA, 999, 999, 1, 8, 106, 89, 135, 120, 132, 183, 1, 1.46032
158, 6, wb, catch, NA, 999, 999, 1, 8, 106, 89, 135, 120, 132, 183, 3, 1.22472
158, 6, wb, attraction, a-b-db, 2, 1, 1, 9, 60, 135, 135, 60, 59, 134, 1, 7.34887
158, 6, wb, attraction, a-b-db, 2, 1, 1, 9, 60, 135, 135, 60, 59, 134, 3, 5.67589
158, 6, wb, catch, NA, 999, 999, 1, 10, 118, 77, 149, 166, 158, 97, 1, 2.98076
158, 6, wb, catch, NA, 999, 999, 1, 10, 118, 77, 149, 166, 158, 97, 2, 0.891844
158, 6, wb, filler, NA, 999, 999, 1, 11, 185, 110, 172, 123, 115, 90, 3, 3.04538
158, 6, wb, filler, NA, 999, 999, 1, 11, 185, 110, 172, 123, 115, 90, 2, 1.43374
158, 6, wb, filler, NA, 999, 999, 1, 12, 149, 88, 159, 134, 101, 68, 3, 3.79792
158, 6, wb, filler, NA, 999, 999, 1, 12, 149, 88, 159, 134, 101, 68, 2, 0.67613
158, 6, wb, attraction, a-b-da, 14, 1, 1, 13, 125, 56, 60, 135, 135, 60, 1, 3.15839
158, 6, wb, attraction, a-b-da, 14, 1, 1, 13, 125, 56, 60, 135, 135, 60, 2, 0.965983
158, 6, wb, attraction, a-b-db, 9, 2, 1, 14, 165, 90, 86, 157, 90, 165, 1, 11.5251
158, 6, wb, attraction, a-b-db, 9, 2, 1, 14, 165, 90, 86, 157, 90, 165, 3, 1.00351
158, 6, wb, attraction, a-b-db, 5, 1, 1, 15, 60, 135, 135, 60, 58, 132, 2, 3.80905
158, 6, wb, attraction, a-b-db, 5, 1, 1, 15, 60, 135, 135, 60, 58, 132, 3, 1.47043
158, 6, wb, catch, NA, 999, 999, 1, 16, 93, 102, 151, 104, 143, 172, 1, 1.03334
