sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
203, 6, bw, practice, NA, 999, 999, 0, 1, 129, 188, 124, 122, 88, 184, 1, 3.7388
203, 6, bw, practice, NA, 999, 999, 0, 1, 129, 188, 124, 122, 88, 184, 3, 12.6618
203, 6, bw, practice, NA, 999, 999, 0, 2, 94, 99, 75, 169, 126, 142, 3, 2.84092
203, 6, bw, practice, NA, 999, 999, 0, 2, 94, 99, 75, 169, 126, 142, 1, 3.33529
203, 6, bw, practice, NA, 999, 999, 0, 3, 80, 183, 148, 154, 137, 73, 2, 1.54633
203, 6, bw, practice, NA, 999, 999, 0, 3, 80, 183, 148, 154, 137, 73, 3, 1.48338
203, 6, bw, attraction, a-b-da, 9, 3, 1, 1, 120, 195, 186, 114, 195, 120, 1, 9.72196
203, 6, bw, attraction, a-b-da, 9, 3, 1, 1, 120, 195, 186, 114, 195, 120, 2, 1.04147
203, 6, bw, filler, NA, 999, 999, 1, 2, 117, 149, 82, 172, 123, 110, 1, 2.58913
203, 6, bw, filler, NA, 999, 999, 1, 2, 117, 149, 82, 172, 123, 110, 3, 1.16359
203, 6, bw, attraction, a-b-db, 5, 2, 1, 3, 90, 165, 88, 161, 165, 90, 1, 14.0905
203, 6, bw, attraction, a-b-db, 5, 2, 1, 3, 90, 165, 88, 161, 165, 90, 2, 1.11405
203, 6, bw, filler, NA, 999, 999, 1, 4, 141, 143, 97, 67, 111, 105, 1, 1.33103
203, 6, bw, filler, NA, 999, 999, 1, 4, 141, 143, 97, 67, 111, 105, 2, 1.24459
203, 6, bw, attraction, a-b-db, 14, 3, 1, 5, 195, 120, 120, 195, 111, 181, 2, 1.85612
203, 6, bw, attraction, a-b-db, 14, 3, 1, 5, 195, 120, 120, 195, 111, 181, 3, 6.64415
203, 6, bw, attraction, a-b-db, 14, 2, 1, 6, 90, 165, 165, 90, 83, 153, 2, 3.31002
203, 6, bw, attraction, a-b-db, 14, 2, 1, 6, 90, 165, 165, 90, 83, 153, 3, 0.74361
203, 6, bw, attraction, a-b-db, 9, 3, 1, 7, 195, 120, 120, 195, 114, 186, 1, 5.35934
203, 6, bw, attraction, a-b-db, 9, 3, 1, 7, 195, 120, 120, 195, 114, 186, 3, 0.974469
