sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
154, 1, wb, practice, NA, 999, 999, 0, 1, 130, 134, 107, 166, 183, 101, 1, 5.91803
154, 1, wb, practice, NA, 999, 999, 0, 1, 130, 134, 107, 166, 183, 101, 3, 6.55137
154, 1, wb, practice, NA, 999, 999, 0, 2, 98, 129, 126, 164, 142, 99, 1, 4.03258
154, 1, wb, practice, NA, 999, 999, 0, 2, 98, 129, 126, 164, 142, 99, 2, 2.30003
154, 1, wb, practice, NA, 999, 999, 0, 3, 64, 124, 195, 158, 98, 176, 1, 2.6834
154, 1, wb, practice, NA, 999, 999, 0, 3, 64, 124, 195, 158, 98, 176, 2, 1.5419
154, 1, wb, attraction, a-b-da, 9, 1, 1, 1, 60, 135, 135, 60, 129, 57, 2, 5.76287
154, 1, wb, attraction, a-b-da, 9, 1, 1, 1, 60, 135, 135, 60, 129, 57, 3, 5.99368
154, 1, wb, filler, NA, 999, 999, 1, 2, 62, 194, 164, 192, 141, 159, 1, 5.27001
154, 1, wb, filler, NA, 999, 999, 1, 2, 62, 194, 164, 192, 141, 159, 2, 1.08079
154, 1, wb, attraction, a-b-da, 5, 1, 1, 3, 60, 135, 132, 58, 135, 60, 2, 3.14702
154, 1, wb, attraction, a-b-da, 5, 1, 1, 3, 60, 135, 132, 58, 135, 60, 1, 0.707303
154, 1, wb, attraction, a-b-db, 2, 2, 1, 4, 89, 163, 90, 165, 165, 90, 3, 3.64442
154, 1, wb, attraction, a-b-db, 2, 2, 1, 4, 89, 163, 90, 165, 165, 90, 2, 1.36857
154, 1, wb, attraction, a-b-da, 14, 1, 1, 5, 135, 60, 125, 56, 60, 135, 1, 2.62342
154, 1, wb, attraction, a-b-da, 14, 1, 1, 5, 135, 60, 125, 56, 60, 135, 2, 1.06058
154, 1, wb, attraction, a-b-da, 2, 3, 1, 6, 120, 195, 195, 120, 193, 119, 1, 2.51158
154, 1, wb, attraction, a-b-da, 2, 3, 1, 6, 120, 195, 195, 120, 193, 119, 2, 0.449404
154, 1, wb, attraction, a-b-db, 2, 1, 1, 7, 60, 135, 135, 60, 59, 134, 1, 2.86127
154, 1, wb, attraction, a-b-db, 2, 1, 1, 7, 60, 135, 135, 60, 59, 134, 2, 0.792984
