sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
353, 1, bw, practice, NA, 999, 999, 0, 1, 101, 100, 90, 112, 85, 122, 2, 3.5539
353, 1, bw, practice, NA, 999, 999, 0, 1, 101, 100, 90, 112, 85, 122, 1, 5.54574
353, 1, bw, practice, NA, 999, 999, 0, 2, 100, 137, 73, 93, 64, 128, 1, 3.95646
353, 1, bw, practice, NA, 999, 999, 0, 2, 100, 137, 73, 93, 64, 128, 2, 2.30758
353, 1, bw, practice, NA, 999, 999, 0, 3, 116, 113, 171, 142, 126, 145, 2, 2.37925
353, 1, bw, practice, NA, 999, 999, 0, 3, 116, 113, 171, 142, 126, 145, 1, 2.25796
353, 1, bw, attraction, a-b-da, 14, 2, 1, 1, 153, 83, 90, 165, 165, 90, 2, 3.74299
353, 1, bw, attraction, a-b-da, 14, 2, 1, 1, 153, 83, 90, 165, 165, 90, 1, 2.6711
353, 1, bw, filler, NA, 999, 999, 1, 2, 175, 100, 57, 68, 93, 127, 1, 2.20159
353, 1, bw, filler, NA, 999, 999, 1, 2, 175, 100, 57, 68, 93, 127, 2, 1.5362
353, 1, bw, filler, NA, 999, 999, 1, 3, 142, 138, 88, 83, 187, 87, 1, 4.4003
353, 1, bw, filler, NA, 999, 999, 1, 3, 142, 138, 88, 83, 187, 87, 2, 1.12629
353, 1, bw, attraction, a-b-da, 9, 2, 1, 4, 90, 165, 165, 90, 157, 86, 2, 2.89446
353, 1, bw, attraction, a-b-da, 9, 2, 1, 4, 90, 165, 165, 90, 157, 86, 3, 2.30495
353, 1, bw, attraction, a-b-db, 5, 2, 1, 5, 88, 161, 90, 165, 165, 90, 2, 2.64204
353, 1, bw, attraction, a-b-db, 5, 2, 1, 5, 88, 161, 90, 165, 165, 90, 3, 2.76669
353, 1, bw, attraction, a-b-da, 14, 1, 1, 6, 125, 56, 60, 135, 135, 60, 2, 3.86903
353, 1, bw, attraction, a-b-da, 14, 1, 1, 6, 125, 56, 60, 135, 135, 60, 1, 1.05646
