sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
182, 1, wb, practice, NA, 999, 999, 0, 1, 180, 159, 69, 161, 77, 167, 2, 6.29899
182, 1, wb, practice, NA, 999, 999, 0, 1, 180, 159, 69, 161, 77, 167, 1, 9.93223
182, 1, wb, practice, NA, 999, 999, 0, 2, 145, 167, 98, 144, 186, 171, 2, 7.79814
182, 1, wb, practice, NA, 999, 999, 0, 2, 145, 167, 98, 144, 186, 171, 3, 2.16333
182, 1, wb, practice, NA, 999, 999, 0, 3, 73, 106, 95, 99, 106, 63, 3, 11.28
182, 1, wb, practice, NA, 999, 999, 0, 3, 73, 106, 95, 99, 106, 63, 1, 3.50273
182, 1, wb, attraction, a-b-da, 14, 1, 1, 1, 60, 135, 125, 56, 135, 60, 2, 5.07643
182, 1, wb, attraction, a-b-da, 14, 1, 1, 1, 60, 135, 125, 56, 135, 60, 1, 2.08692
182, 1, wb, filler, NA, 999, 999, 1, 2, 106, 86, 66, 97, 100, 145, 2, 4.77676
182, 1, wb, filler, NA, 999, 999, 1, 2, 106, 86, 66, 97, 100, 145, 3, 1.01533
182, 1, wb, attraction, a-b-da, 5, 3, 1, 3, 120, 195, 190, 117, 195, 120, 2, 38.0843
182, 1, wb, attraction, a-b-da, 5, 3, 1, 3, 120, 195, 190, 117, 195, 120, 1, 2.69234
182, 1, wb, attraction, a-b-da, 14, 2, 1, 4, 165, 90, 153, 83, 90, 165, 2, 4.46955
182, 1, wb, attraction, a-b-da, 14, 2, 1, 4, 165, 90, 153, 83, 90, 165, 3, 2.68858
182, 1, wb, attraction, a-b-db, 5, 3, 1, 5, 117, 190, 195, 120, 120, 195, 3, 49.8583
182, 1, wb, attraction, a-b-db, 5, 3, 1, 5, 117, 190, 195, 120, 120, 195, 2, 2.54408
182, 1, wb, attraction, a-b-db, 5, 1, 1, 6, 135, 60, 60, 135, 58, 132, 3, 14.3754
182, 1, wb, attraction, a-b-db, 5, 1, 1, 6, 135, 60, 60, 135, 58, 132, 2, 2.21879
182, 1, wb, attraction, a-b-db, 14, 2, 1, 7, 90, 165, 83, 153, 165, 90, 2, 26.5113
182, 1, wb, attraction, a-b-db, 14, 2, 1, 7, 90, 165, 83, 153, 165, 90, 3, 1.82639
182, 1, wb, filler, NA, 999, 999, 1, 8, 141, 104, 151, 89, 57, 139, 3, 2.49442
182, 1, wb, filler, NA, 999, 999, 1, 8, 141, 104, 151, 89, 57, 139, 2, 36.737
182, 1, wb, attraction, a-b-da, 9, 2, 1, 9, 90, 165, 157, 86, 165, 90, 2, 47.406
182, 1, wb, attraction, a-b-da, 9, 2, 1, 9, 90, 165, 157, 86, 165, 90, 1, 1.12657
182, 1, wb, catch, NA, 999, 999, 1, 10, 160, 155, 137, 118, 116, 79, 3, 5.37485
182, 1, wb, catch, NA, 999, 999, 1, 10, 160, 155, 137, 118, 116, 79, 1, 0.96513
182, 1, wb, filler, NA, 999, 999, 1, 11, 168, 193, 126, 163, 109, 116, 3, 4.47605
182, 1, wb, filler, NA, 999, 999, 1, 11, 168, 193, 126, 163, 109, 116, 1, 0.902626
182, 1, wb, attraction, a-b-da, 2, 2, 1, 12, 165, 90, 90, 165, 163, 89, 1, 4.85638
182, 1, wb, attraction, a-b-da, 2, 2, 1, 12, 165, 90, 90, 165, 163, 89, 2, 0.843391
182, 1, wb, attraction, a-b-da, 2, 1, 1, 13, 135, 60, 134, 59, 60, 135, 2, 16.5112
182, 1, wb, attraction, a-b-da, 2, 1, 1, 13, 135, 60, 134, 59, 60, 135, 3, 2.4445
182, 1, wb, attraction, a-b-da, 9, 1, 1, 14, 135, 60, 60, 135, 129, 57, 3, 4.38372
182, 1, wb, attraction, a-b-da, 9, 1, 1, 14, 135, 60, 60, 135, 129, 57, 1, 2.5425
182, 1, wb, catch, NA, 999, 999, 1, 15, 83, 112, 141, 174, 165, 90, 1, 1.87755
182, 1, wb, catch, NA, 999, 999, 1, 15, 83, 112, 141, 174, 165, 90, 2, 0.848952
182, 1, wb, filler, NA, 999, 999, 1, 16, 66, 150, 143, 167, 157, 106, 1, 2.16462
182, 1, wb, filler, NA, 999, 999, 1, 16, 66, 150, 143, 167, 157, 106, 2, 0.4365
182, 1, wb, filler, NA, 999, 999, 1, 17, 76, 185, 80, 76, 168, 61, 3, 13.705
182, 1, wb, filler, NA, 999, 999, 1, 17, 76, 185, 80, 76, 168, 61, 1, 0.544116
182, 1, wb, attraction, a-b-da, 2, 3, 1, 18, 195, 120, 193, 119, 120, 195, 2, 23.6559
182, 1, wb, attraction, a-b-da, 2, 3, 1, 18, 195, 120, 193, 119, 120, 195, 1, 1.87763
182, 1, wb, attraction, a-b-db, 14, 1, 1, 19, 60, 135, 56, 125, 135, 60, 2, 7.32781
182, 1, wb, attraction, a-b-db, 14, 1, 1, 19, 60, 135, 56, 125, 135, 60, 1, 0.591339
182, 1, wb, attraction, a-b-db, 9, 2, 1, 20, 165, 90, 90, 165, 86, 157, 3, 8.09323
182, 1, wb, attraction, a-b-db, 9, 2, 1, 20, 165, 90, 90, 165, 86, 157, 2, 0.661887
182, 1, wb, attraction, a-b-db, 9, 3, 1, 21, 120, 195, 114, 186, 195, 120, 3, 10.305
182, 1, wb, attraction, a-b-db, 9, 3, 1, 21, 120, 195, 114, 186, 195, 120, 2, 1.00908
182, 1, wb, filler, NA, 999, 999, 1, 22, 142, 129, 84, 131, 121, 77, 3, 3.03804
182, 1, wb, filler, NA, 999, 999, 1, 22, 142, 129, 84, 131, 121, 77, 1, 8.37108
182, 1, wb, filler, NA, 999, 999, 1, 23, 75, 135, 121, 103, 177, 72, 1, 28.1118
182, 1, wb, filler, NA, 999, 999, 1, 23, 75, 135, 121, 103, 177, 72, 3, 4.49827
182, 1, wb, attraction, a-b-da, 5, 2, 1, 24, 90, 165, 165, 90, 161, 88, 3, 13.1387
182, 1, wb, attraction, a-b-da, 5, 2, 1, 24, 90, 165, 165, 90, 161, 88, 1, 1.00873
182, 1, wb, attraction, a-b-db, 9, 1, 1, 25, 135, 60, 60, 135, 57, 129, 1, 6.29359
182, 1, wb, attraction, a-b-db, 9, 1, 1, 25, 135, 60, 60, 135, 57, 129, 2, 1.79098
182, 1, wb, filler, NA, 999, 999, 1, 26, 66, 150, 74, 130, 141, 85, 1, 16.8444
182, 1, wb, filler, NA, 999, 999, 1, 26, 66, 150, 74, 130, 141, 85, 2, 1.41242
182, 1, wb, catch, NA, 999, 999, 1, 27, 108, 87, 134, 121, 180, 135, 1, 3.38526
182, 1, wb, catch, NA, 999, 999, 1, 27, 108, 87, 134, 121, 180, 135, 3, 1.24812
182, 1, wb, attraction, a-b-db, 5, 2, 1, 28, 165, 90, 90, 165, 88, 161, 3, 26.8756
182, 1, wb, attraction, a-b-db, 5, 2, 1, 28, 165, 90, 90, 165, 88, 161, 2, 1.24788
182, 1, wb, attraction, a-b-db, 2, 1, 1, 29, 135, 60, 59, 134, 60, 135, 1, 11.4354
182, 1, wb, attraction, a-b-db, 2, 1, 1, 29, 135, 60, 59, 134, 60, 135, 2, 0.845812
182, 1, wb, attraction, a-b-db, 14, 3, 1, 30, 120, 195, 195, 120, 111, 181, 3, 9.96949
182, 1, wb, attraction, a-b-db, 14, 3, 1, 30, 120, 195, 195, 120, 111, 181, 2, 0.39109
182, 1, wb, filler, NA, 999, 999, 1, 31, 125, 166, 70, 86, 158, 82, 2, 1.64491
182, 1, wb, filler, NA, 999, 999, 1, 31, 125, 166, 70, 86, 158, 82, 1, 1.22583
182, 1, wb, attraction, a-b-da, 9, 3, 1, 32, 120, 195, 186, 114, 195, 120, 1, 25.5099
182, 1, wb, attraction, a-b-da, 9, 3, 1, 32, 120, 195, 186, 114, 195, 120, 3, 3.21729
182, 1, wb, filler, NA, 999, 999, 1, 33, 140, 89, 109, 133, 108, 113, 1, 3.86163
182, 1, wb, filler, NA, 999, 999, 1, 33, 140, 89, 109, 133, 108, 113, 2, 0.984954
182, 1, wb, attraction, a-b-db, 2, 3, 1, 34, 119, 193, 120, 195, 195, 120, 3, 7.38325
182, 1, wb, attraction, a-b-db, 2, 3, 1, 34, 119, 193, 120, 195, 195, 120, 2, 1.53293
182, 1, wb, attraction, a-b-db, 2, 2, 1, 35, 90, 165, 165, 90, 89, 163, 3, 2.317
182, 1, wb, attraction, a-b-db, 2, 2, 1, 35, 90, 165, 165, 90, 89, 163, 2, 0.846928
182, 1, wb, attraction, a-b-da, 14, 3, 1, 36, 120, 195, 181, 111, 195, 120, 2, 7.75479
182, 1, wb, attraction, a-b-da, 14, 3, 1, 36, 120, 195, 181, 111, 195, 120, 1, 0.393649
182, 1, wb, attraction, a-b-da, 5, 1, 1, 37, 135, 60, 60, 135, 132, 58, 3, 7.61531
182, 1, wb, attraction, a-b-da, 5, 1, 1, 37, 135, 60, 60, 135, 132, 58, 2, 0.771663
182, 1, wb, attraction, a-b-da, 2, 3, 2, 1, 120, 195, 193, 119, 195, 120, 3, 10.1227
182, 1, wb, attraction, a-b-da, 2, 3, 2, 1, 120, 195, 193, 119, 195, 120, 1, 0.786124
182, 1, wb, attraction, a-b-db, 9, 1, 2, 2, 135, 60, 60, 135, 57, 129, 3, 14.2005
182, 1, wb, attraction, a-b-db, 9, 1, 2, 2, 135, 60, 60, 135, 57, 129, 2, 1.79536
