sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
147, 1, bw, practice, NA, 999, 999, 0, 1, 143, 70, 135, 141, 171, 143, 3, 2.93022
147, 1, bw, practice, NA, 999, 999, 0, 1, 143, 70, 135, 141, 171, 143, 1, 4.64336
147, 1, bw, practice, NA, 999, 999, 0, 2, 72, 194, 60, 169, 170, 127, 3, 7.46764
147, 1, bw, practice, NA, 999, 999, 0, 2, 72, 194, 60, 169, 170, 127, 2, 3.59719
147, 1, bw, practice, NA, 999, 999, 0, 3, 173, 173, 157, 145, 100, 160, 1, 2.64923
147, 1, bw, practice, NA, 999, 999, 0, 3, 173, 173, 157, 145, 100, 160, 3, 1.54828
147, 1, bw, filler, NA, 999, 999, 1, 1, 64, 121, 179, 192, 186, 57, 2, 2.1819
147, 1, bw, filler, NA, 999, 999, 1, 1, 64, 121, 179, 192, 186, 57, 1, 2.48529
147, 1, bw, attraction, a-b-da, 5, 2, 1, 2, 161, 88, 165, 90, 90, 165, 3, 6.71104
147, 1, bw, attraction, a-b-da, 5, 2, 1, 2, 161, 88, 165, 90, 90, 165, 1, 3.22368
147, 1, bw, attraction, a-b-db, 14, 2, 1, 3, 90, 165, 165, 90, 83, 153, 1, 3.20392
147, 1, bw, attraction, a-b-db, 14, 2, 1, 3, 90, 165, 165, 90, 83, 153, 2, 2.20229
147, 1, bw, attraction, a-b-da, 9, 2, 1, 4, 165, 90, 90, 165, 157, 86, 2, 2.67938
147, 1, bw, attraction, a-b-da, 9, 2, 1, 4, 165, 90, 90, 165, 157, 86, 3, 1.32252
147, 1, bw, attraction, a-b-da, 14, 1, 1, 5, 125, 56, 60, 135, 135, 60, 2, 2.4354
147, 1, bw, attraction, a-b-da, 14, 1, 1, 5, 125, 56, 60, 135, 135, 60, 1, 1.91261
147, 1, bw, attraction, a-b-da, 5, 1, 1, 6, 132, 58, 60, 135, 135, 60, 2, 5.21719
147, 1, bw, attraction, a-b-da, 5, 1, 1, 6, 132, 58, 60, 135, 135, 60, 1, 1.47839
147, 1, bw, catch, NA, 999, 999, 1, 7, 96, 99, 151, 104, 137, 178, 3, 1.32051
147, 1, bw, catch, NA, 999, 999, 1, 7, 96, 99, 151, 104, 137, 178, 1, 1.19476
147, 1, bw, attraction, a-b-da, 2, 1, 1, 8, 60, 135, 134, 59, 135, 60, 1, 2.9842
147, 1, bw, attraction, a-b-da, 2, 1, 1, 8, 60, 135, 134, 59, 135, 60, 2, 1.75123
147, 1, bw, attraction, a-b-db, 14, 3, 1, 9, 120, 195, 195, 120, 111, 181, 1, 5.58265
147, 1, bw, attraction, a-b-db, 14, 3, 1, 9, 120, 195, 195, 120, 111, 181, 3, 1.50108
147, 1, bw, filler, NA, 999, 999, 1, 10, 185, 175, 136, 65, 124, 121, 1, 1.92651
147, 1, bw, filler, NA, 999, 999, 1, 10, 185, 175, 136, 65, 124, 121, 2, 1.16791
147, 1, bw, catch, NA, 999, 999, 1, 11, 114, 141, 132, 183, 72, 123, 2, 1.78353
147, 1, bw, catch, NA, 999, 999, 1, 11, 114, 141, 132, 183, 72, 123, 3, 0.66255
147, 1, bw, filler, NA, 999, 999, 1, 12, 166, 170, 114, 146, 162, 61, 1, 1.76937
147, 1, bw, filler, NA, 999, 999, 1, 12, 166, 170, 114, 146, 162, 61, 3, 1.4814
147, 1, bw, attraction, a-b-db, 5, 1, 1, 13, 58, 132, 60, 135, 135, 60, 2, 6.02727
147, 1, bw, attraction, a-b-db, 5, 1, 1, 13, 58, 132, 60, 135, 135, 60, 3, 1.35161
147, 1, bw, attraction, a-b-db, 2, 3, 1, 14, 120, 195, 195, 120, 119, 193, 3, 7.58302
147, 1, bw, attraction, a-b-db, 2, 3, 1, 14, 120, 195, 195, 120, 119, 193, 2, 1.09262
147, 1, bw, attraction, a-b-da, 14, 3, 1, 15, 120, 195, 195, 120, 181, 111, 1, 3.98219
147, 1, bw, attraction, a-b-da, 14, 3, 1, 15, 120, 195, 195, 120, 181, 111, 3, 1.50099
147, 1, bw, filler, NA, 999, 999, 1, 16, 169, 71, 83, 101, 98, 141, 3, 4.64633
147, 1, bw, filler, NA, 999, 999, 1, 16, 169, 71, 83, 101, 98, 141, 2, 0.930471
147, 1, bw, attraction, a-b-db, 9, 2, 1, 17, 165, 90, 86, 157, 90, 165, 3, 4.09851
147, 1, bw, attraction, a-b-db, 9, 2, 1, 17, 165, 90, 86, 157, 90, 165, 2, 0.908913
147, 1, bw, attraction, a-b-da, 9, 1, 1, 18, 60, 135, 135, 60, 129, 57, 1, 6.68552
147, 1, bw, attraction, a-b-da, 9, 1, 1, 18, 60, 135, 135, 60, 129, 57, 2, 0.463633
147, 1, bw, attraction, a-b-db, 5, 3, 1, 19, 195, 120, 120, 195, 117, 190, 2, 7.42663
147, 1, bw, attraction, a-b-db, 5, 3, 1, 19, 195, 120, 120, 195, 117, 190, 1, 0.814381
147, 1, bw, filler, NA, 999, 999, 1, 20, 66, 88, 91, 86, 77, 111, 3, 1.24339
147, 1, bw, filler, NA, 999, 999, 1, 20, 66, 88, 91, 86, 77, 111, 1, 0.779273
147, 1, bw, attraction, a-b-da, 2, 2, 1, 21, 90, 165, 163, 89, 165, 90, 1, 3.19861
147, 1, bw, attraction, a-b-da, 2, 2, 1, 21, 90, 165, 163, 89, 165, 90, 2, 4.10076
147, 1, bw, attraction, a-b-db, 14, 1, 1, 22, 135, 60, 56, 125, 60, 135, 3, 6.80557
147, 1, bw, attraction, a-b-db, 14, 1, 1, 22, 135, 60, 56, 125, 60, 135, 1, 0.754761
147, 1, bw, attraction, a-b-db, 2, 2, 1, 23, 90, 165, 89, 163, 165, 90, 2, 4.37041
147, 1, bw, attraction, a-b-db, 2, 2, 1, 23, 90, 165, 89, 163, 165, 90, 3, 2.22593
147, 1, bw, filler, NA, 999, 999, 1, 24, 103, 153, 191, 57, 63, 157, 1, 1.14963
147, 1, bw, filler, NA, 999, 999, 1, 24, 103, 153, 191, 57, 63, 157, 3, 0.710576
147, 1, bw, attraction, a-b-da, 5, 3, 1, 25, 195, 120, 190, 117, 120, 195, 3, 3.67953
147, 1, bw, attraction, a-b-da, 5, 3, 1, 25, 195, 120, 190, 117, 120, 195, 1, 4.09047
147, 1, bw, filler, NA, 999, 999, 1, 26, 158, 119, 67, 118, 77, 92, 1, 1.31574
147, 1, bw, filler, NA, 999, 999, 1, 26, 158, 119, 67, 118, 77, 92, 3, 0.493919
147, 1, bw, filler, NA, 999, 999, 1, 27, 83, 136, 104, 133, 143, 116, 3, 5.91183
147, 1, bw, filler, NA, 999, 999, 1, 27, 83, 136, 104, 133, 143, 116, 1, 0.872586
147, 1, bw, attraction, a-b-db, 9, 3, 1, 28, 114, 186, 120, 195, 195, 120, 2, 9.15545
147, 1, bw, attraction, a-b-db, 9, 3, 1, 28, 114, 186, 120, 195, 195, 120, 1, 0.641866
147, 1, bw, attraction, a-b-da, 14, 2, 1, 29, 153, 83, 165, 90, 90, 165, 3, 1.97364
147, 1, bw, attraction, a-b-da, 14, 2, 1, 29, 153, 83, 165, 90, 90, 165, 1, 0.820978
147, 1, bw, attraction, a-b-db, 5, 2, 1, 30, 88, 161, 90, 165, 165, 90, 2, 4.38609
147, 1, bw, attraction, a-b-db, 5, 2, 1, 30, 88, 161, 90, 165, 165, 90, 3, 0.960724
147, 1, bw, attraction, a-b-da, 9, 3, 1, 31, 186, 114, 120, 195, 195, 120, 2, 1.54357
147, 1, bw, attraction, a-b-da, 9, 3, 1, 31, 186, 114, 120, 195, 195, 120, 1, 6.10437
147, 1, bw, catch, NA, 999, 999, 1, 32, 70, 125, 188, 127, 107, 148, 2, 2.25635
147, 1, bw, catch, NA, 999, 999, 1, 32, 70, 125, 188, 127, 107, 148, 1, 0.476281
147, 1, bw, attraction, a-b-da, 2, 3, 1, 33, 195, 120, 120, 195, 193, 119, 2, 2.60681
147, 1, bw, attraction, a-b-da, 2, 3, 1, 33, 195, 120, 120, 195, 193, 119, 1, 2.88469
147, 1, bw, filler, NA, 999, 999, 1, 34, 137, 80, 140, 116, 88, 96, 2, 1.61437
147, 1, bw, filler, NA, 999, 999, 1, 34, 137, 80, 140, 116, 88, 96, 3, 1.29254
147, 1, bw, attraction, a-b-db, 2, 1, 1, 35, 60, 135, 59, 134, 135, 60, 2, 7.70203
147, 1, bw, attraction, a-b-db, 2, 1, 1, 35, 60, 135, 59, 134, 135, 60, 3, 1.05492
147, 1, bw, attraction, a-b-db, 9, 1, 1, 36, 60, 135, 135, 60, 57, 129, 1, 23.0185
147, 1, bw, attraction, a-b-db, 9, 1, 1, 36, 60, 135, 135, 60, 57, 129, 2, 1.47412
147, 1, bw, filler, NA, 999, 999, 1, 37, 141, 60, 155, 67, 132, 184, 3, 0.948161
147, 1, bw, filler, NA, 999, 999, 1, 37, 141, 60, 155, 67, 132, 184, 1, 0.965199
147, 1, bw, filler, NA, 999, 999, 2, 1, 170, 99, 162, 153, 118, 109, 2, 1.74022
147, 1, bw, filler, NA, 999, 999, 2, 1, 170, 99, 162, 153, 118, 109, 3, 1.10084
147, 1, bw, filler, NA, 999, 999, 2, 2, 89, 97, 146, 58, 140, 149, 3, 1.04657
147, 1, bw, filler, NA, 999, 999, 2, 2, 89, 97, 146, 58, 140, 149, 2, 0.819627
147, 1, bw, attraction, a-b-da, 9, 2, 2, 3, 165, 90, 157, 86, 90, 165, 3, 2.72055
147, 1, bw, attraction, a-b-da, 9, 2, 2, 3, 165, 90, 157, 86, 90, 165, 2, 3.18637
147, 1, bw, filler, NA, 999, 999, 2, 4, 132, 82, 102, 171, 190, 101, 3, 2.22393
147, 1, bw, filler, NA, 999, 999, 2, 4, 132, 82, 102, 171, 190, 101, 1, 0.845206
147, 1, bw, attraction, a-b-db, 5, 3, 2, 5, 120, 195, 195, 120, 117, 190, 1, 18.4088
147, 1, bw, attraction, a-b-db, 5, 3, 2, 5, 120, 195, 195, 120, 117, 190, 2, 1.07448
147, 1, bw, catch, NA, 999, 999, 2, 6, 146, 169, 128, 67, 160, 95, 1, 1.4446
147, 1, bw, catch, NA, 999, 999, 2, 6, 146, 169, 128, 67, 160, 95, 2, 0.66548
147, 1, bw, attraction, a-b-da, 9, 3, 2, 7, 195, 120, 186, 114, 120, 195, 3, 2.36454
147, 1, bw, attraction, a-b-da, 9, 3, 2, 7, 195, 120, 186, 114, 120, 195, 2, 2.63659
147, 1, bw, attraction, a-b-da, 2, 2, 2, 8, 163, 89, 165, 90, 90, 165, 3, 1.44839
147, 1, bw, attraction, a-b-da, 2, 2, 2, 8, 163, 89, 165, 90, 90, 165, 1, 1.94913
147, 1, bw, filler, NA, 999, 999, 2, 9, 173, 124, 137, 185, 143, 175, 3, 1.94045
147, 1, bw, filler, NA, 999, 999, 2, 9, 173, 124, 137, 185, 143, 175, 1, 0.59715
147, 1, bw, filler, NA, 999, 999, 2, 10, 85, 121, 59, 149, 92, 164, 3, 0.914956
147, 1, bw, filler, NA, 999, 999, 2, 10, 85, 121, 59, 149, 92, 164, 2, 1.34934
147, 1, bw, attraction, a-b-da, 5, 2, 2, 11, 165, 90, 161, 88, 90, 165, 3, 3.21279
147, 1, bw, attraction, a-b-da, 5, 2, 2, 11, 165, 90, 161, 88, 90, 165, 2, 1.47444
147, 1, bw, attraction, a-b-db, 2, 1, 2, 12, 59, 134, 135, 60, 60, 135, 3, 2.77261
147, 1, bw, attraction, a-b-db, 2, 1, 2, 12, 59, 134, 135, 60, 60, 135, 2, 0.899772
147, 1, bw, attraction, a-b-da, 5, 3, 2, 13, 120, 195, 190, 117, 195, 120, 3, 8.36542
147, 1, bw, attraction, a-b-da, 5, 3, 2, 13, 120, 195, 190, 117, 195, 120, 2, 1.17151
147, 1, bw, attraction, a-b-db, 2, 2, 2, 14, 90, 165, 89, 163, 165, 90, 1, 5.7783
147, 1, bw, attraction, a-b-db, 2, 2, 2, 14, 90, 165, 89, 163, 165, 90, 3, 1.54447
147, 1, bw, attraction, a-b-da, 14, 2, 2, 15, 90, 165, 153, 83, 165, 90, 1, 1.12786
147, 1, bw, attraction, a-b-da, 14, 2, 2, 15, 90, 165, 153, 83, 165, 90, 3, 1.02553
147, 1, bw, attraction, a-b-db, 5, 1, 2, 16, 58, 132, 60, 135, 135, 60, 2, 2.92577
147, 1, bw, attraction, a-b-db, 5, 1, 2, 16, 58, 132, 60, 135, 135, 60, 3, 0.734826
147, 1, bw, attraction, a-b-db, 14, 2, 2, 17, 165, 90, 90, 165, 83, 153, 2, 2.85518
147, 1, bw, attraction, a-b-db, 14, 2, 2, 17, 165, 90, 90, 165, 83, 153, 1, 1.283
147, 1, bw, catch, NA, 999, 999, 2, 18, 96, 99, 139, 116, 178, 137, 3, 1.10915
147, 1, bw, catch, NA, 999, 999, 2, 18, 96, 99, 139, 116, 178, 137, 1, 0.607478
147, 1, bw, attraction, a-b-db, 9, 3, 2, 19, 120, 195, 114, 186, 195, 120, 3, 4.30067
147, 1, bw, attraction, a-b-db, 9, 3, 2, 19, 120, 195, 114, 186, 195, 120, 1, 1.00657
147, 1, bw, attraction, a-b-da, 2, 3, 2, 20, 120, 195, 195, 120, 193, 119, 1, 5.46024
147, 1, bw, attraction, a-b-da, 2, 3, 2, 20, 120, 195, 195, 120, 193, 119, 2, 1.44706
147, 1, bw, filler, NA, 999, 999, 2, 21, 136, 116, 174, 139, 75, 177, 2, 1.46655
147, 1, bw, filler, NA, 999, 999, 2, 21, 136, 116, 174, 139, 75, 177, 1, 0.582826
147, 1, bw, attraction, a-b-da, 14, 1, 2, 22, 60, 135, 135, 60, 125, 56, 1, 2.26123
147, 1, bw, attraction, a-b-da, 14, 1, 2, 22, 60, 135, 135, 60, 125, 56, 3, 0.825109
147, 1, bw, attraction, a-b-db, 5, 2, 2, 23, 165, 90, 88, 161, 90, 165, 2, 7.35743
147, 1, bw, attraction, a-b-db, 5, 2, 2, 23, 165, 90, 88, 161, 90, 165, 1, 0.792461
147, 1, bw, attraction, a-b-da, 9, 1, 2, 24, 60, 135, 129, 57, 135, 60, 1, 1.98554
147, 1, bw, attraction, a-b-da, 9, 1, 2, 24, 60, 135, 129, 57, 135, 60, 2, 1.84094
147, 1, bw, filler, NA, 999, 999, 2, 25, 144, 59, 90, 87, 110, 103, 3, 1.14829
147, 1, bw, filler, NA, 999, 999, 2, 25, 144, 59, 90, 87, 110, 103, 1, 1.6852
147, 1, bw, attraction, a-b-db, 9, 2, 2, 26, 165, 90, 90, 165, 86, 157, 2, 2.4233
147, 1, bw, attraction, a-b-db, 9, 2, 2, 26, 165, 90, 90, 165, 86, 157, 1, 2.2926
147, 1, bw, attraction, a-b-db, 2, 3, 2, 27, 195, 120, 120, 195, 119, 193, 3, 4.34184
