sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
63, 1, bw, practice, NA, 999, 999, 0, 1, 110, 113, 91, 160, 130, 93, 2, 9.04397
63, 1, bw, practice, NA, 999, 999, 0, 1, 110, 113, 91, 160, 130, 93, 1, 4.0626
63, 1, bw, practice, NA, 999, 999, 0, 2, 74, 118, 58, 140, 97, 70, 1, 2.97455
63, 1, bw, practice, NA, 999, 999, 0, 2, 74, 118, 58, 140, 97, 70, 3, 2.53073
63, 1, bw, practice, NA, 999, 999, 0, 3, 61, 108, 149, 89, 156, 106, 3, 2.44984
63, 1, bw, practice, NA, 999, 999, 0, 3, 61, 108, 149, 89, 156, 106, 1, 1.46976
63, 1, bw, attraction, a-b-da, 14, 1, 1, 1, 125, 56, 60, 135, 135, 60, 2, 5.03201
63, 1, bw, attraction, a-b-da, 14, 1, 1, 1, 125, 56, 60, 135, 135, 60, 1, 1.4525
63, 1, bw, filler, NA, 999, 999, 1, 2, 137, 158, 89, 97, 127, 139, 1, 2.21605
63, 1, bw, filler, NA, 999, 999, 1, 2, 137, 158, 89, 97, 127, 139, 2, 1.25398
63, 1, bw, attraction, a-b-db, 14, 2, 1, 3, 90, 165, 83, 153, 165, 90, 1, 6.24154
63, 1, bw, attraction, a-b-db, 14, 2, 1, 3, 90, 165, 83, 153, 165, 90, 2, 2.23687
63, 1, bw, filler, NA, 999, 999, 1, 4, 119, 146, 72, 120, 139, 171, 3, 1.49684
63, 1, bw, filler, NA, 999, 999, 1, 4, 119, 146, 72, 120, 139, 171, 2, 1.57962
63, 1, bw, filler, NA, 999, 999, 1, 5, 192, 81, 139, 174, 65, 170, 2, 2.67376
63, 1, bw, filler, NA, 999, 999, 1, 5, 192, 81, 139, 174, 65, 170, 3, 1.44488
63, 1, bw, attraction, a-b-db, 14, 1, 1, 6, 56, 125, 135, 60, 60, 135, 3, 7.18435
63, 1, bw, attraction, a-b-db, 14, 1, 1, 6, 56, 125, 135, 60, 60, 135, 1, 1.02208
63, 1, bw, attraction, a-b-da, 9, 2, 1, 7, 90, 165, 157, 86, 165, 90, 2, 6.81895
63, 1, bw, attraction, a-b-da, 9, 2, 1, 7, 90, 165, 157, 86, 165, 90, 3, 2.55966
63, 1, bw, filler, NA, 999, 999, 1, 8, 190, 154, 188, 121, 161, 169, 1, 6.26997
63, 1, bw, filler, NA, 999, 999, 1, 8, 190, 154, 188, 121, 161, 169, 2, 0.85663
63, 1, bw, attraction, a-b-db, 5, 1, 1, 9, 58, 132, 135, 60, 60, 135, 3, 3.34831
63, 1, bw, attraction, a-b-db, 5, 1, 1, 9, 58, 132, 135, 60, 60, 135, 2, 0.876593
63, 1, bw, filler, NA, 999, 999, 1, 10, 156, 93, 145, 84, 174, 120, 3, 1.91096
63, 1, bw, filler, NA, 999, 999, 1, 10, 156, 93, 145, 84, 174, 120, 2, 1.80098
63, 1, bw, attraction, a-b-da, 5, 2, 1, 11, 161, 88, 90, 165, 165, 90, 2, 3.11037
63, 1, bw, attraction, a-b-da, 5, 2, 1, 11, 161, 88, 90, 165, 165, 90, 1, 0.776116
63, 1, bw, filler, NA, 999, 999, 1, 12, 80, 108, 153, 113, 126, 166, 3, 3.8465
63, 1, bw, filler, NA, 999, 999, 1, 12, 80, 108, 153, 113, 126, 166, 1, 0.810592
63, 1, bw, attraction, a-b-da, 2, 2, 1, 13, 165, 90, 90, 165, 163, 89, 2, 3.9676
63, 1, bw, attraction, a-b-da, 2, 2, 1, 13, 165, 90, 90, 165, 163, 89, 3, 1.38295
63, 1, bw, catch, NA, 999, 999, 1, 14, 97, 98, 194, 121, 109, 146, 2, 1.95716
63, 1, bw, catch, NA, 999, 999, 1, 14, 97, 98, 194, 121, 109, 146, 1, 1.46128
63, 1, bw, attraction, a-b-da, 2, 1, 1, 15, 60, 135, 135, 60, 134, 59, 1, 6.11992
63, 1, bw, attraction, a-b-da, 2, 1, 1, 15, 60, 135, 135, 60, 134, 59, 3, 0.744883
63, 1, bw, attraction, a-b-db, 14, 3, 1, 16, 120, 195, 111, 181, 195, 120, 1, 4.16844
63, 1, bw, attraction, a-b-db, 14, 3, 1, 16, 120, 195, 111, 181, 195, 120, 2, 0.575875
63, 1, bw, attraction, a-b-da, 14, 2, 1, 17, 165, 90, 90, 165, 153, 83, 1, 1.99029
63, 1, bw, attraction, a-b-da, 14, 2, 1, 17, 165, 90, 90, 165, 153, 83, 3, 0.804844
63, 1, bw, attraction, a-b-da, 9, 3, 1, 18, 120, 195, 195, 120, 186, 114, 2, 2.89051
63, 1, bw, attraction, a-b-da, 9, 3, 1, 18, 120, 195, 195, 120, 186, 114, 3, 2.90908
63, 1, bw, attraction, a-b-da, 5, 3, 1, 19, 195, 120, 120, 195, 190, 117, 2, 3.82926
63, 1, bw, attraction, a-b-da, 5, 3, 1, 19, 195, 120, 120, 195, 190, 117, 3, 0.898035
63, 1, bw, attraction, a-b-db, 2, 1, 1, 20, 59, 134, 60, 135, 135, 60, 2, 2.0118
63, 1, bw, attraction, a-b-db, 2, 1, 1, 20, 59, 134, 60, 135, 135, 60, 1, 3.61774
63, 1, bw, attraction, a-b-da, 14, 3, 1, 21, 195, 120, 181, 111, 120, 195, 3, 6.7099
63, 1, bw, attraction, a-b-da, 14, 3, 1, 21, 195, 120, 181, 111, 120, 195, 2, 1.79935
63, 1, bw, filler, NA, 999, 999, 1, 22, 96, 118, 178, 101, 108, 158, 2, 4.13982
