sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
40, 1, wb, practice, NA, 999, 999, 0, 1, 181, 114, 195, 172, 95, 178, 3, 6.00775
40, 1, wb, practice, NA, 999, 999, 0, 1, 181, 114, 195, 172, 95, 178, 2, 3.11151
40, 1, wb, practice, NA, 999, 999, 0, 2, 154, 169, 194, 143, 146, 157, 3, 2.95406
40, 1, wb, practice, NA, 999, 999, 0, 2, 154, 169, 194, 143, 146, 157, 1, 11.5878
40, 1, wb, practice, NA, 999, 999, 0, 3, 71, 159, 60, 184, 56, 162, 3, 3.57932
40, 1, wb, practice, NA, 999, 999, 0, 3, 71, 159, 60, 184, 56, 162, 1, 2.58736
40, 1, wb, attraction, a-b-db, 5, 1, 1, 1, 60, 135, 135, 60, 58, 132, 2, 7.98445
40, 1, wb, attraction, a-b-db, 5, 1, 1, 1, 60, 135, 135, 60, 58, 132, 1, 1.99792
40, 1, wb, attraction, a-b-db, 5, 3, 1, 2, 120, 195, 195, 120, 117, 190, 2, 16.3312
40, 1, wb, attraction, a-b-db, 5, 3, 1, 2, 120, 195, 195, 120, 117, 190, 1, 1.31219
40, 1, wb, catch, NA, 999, 999, 1, 3, 187, 128, 94, 101, 125, 130, 2, 2.72098
40, 1, wb, catch, NA, 999, 999, 1, 3, 187, 128, 94, 101, 125, 130, 1, 1.24279
40, 1, wb, attraction, a-b-db, 9, 1, 1, 4, 135, 60, 60, 135, 57, 129, 3, 5.06226
40, 1, wb, attraction, a-b-db, 9, 1, 1, 4, 135, 60, 60, 135, 57, 129, 2, 1.72136
40, 1, wb, filler, NA, 999, 999, 1, 5, 90, 100, 178, 99, 173, 130, 1, 2.72211
40, 1, wb, filler, NA, 999, 999, 1, 5, 90, 100, 178, 99, 173, 130, 3, 1.44319
40, 1, wb, attraction, a-b-db, 9, 3, 1, 6, 114, 186, 195, 120, 120, 195, 1, 12.4067
40, 1, wb, attraction, a-b-db, 9, 3, 1, 6, 114, 186, 195, 120, 120, 195, 3, 1.32217
40, 1, wb, attraction, a-b-db, 2, 1, 1, 7, 59, 134, 135, 60, 60, 135, 2, 3.75508
40, 1, wb, attraction, a-b-db, 2, 1, 1, 7, 59, 134, 135, 60, 60, 135, 3, 0.931168
40, 1, wb, filler, NA, 999, 999, 1, 8, 69, 191, 84, 116, 130, 159, 2, 1.31551
40, 1, wb, filler, NA, 999, 999, 1, 8, 69, 191, 84, 116, 130, 159, 3, 2.93382
40, 1, wb, attraction, a-b-db, 5, 2, 1, 9, 88, 161, 165, 90, 90, 165, 3, 7.18138
40, 1, wb, attraction, a-b-db, 5, 2, 1, 9, 88, 161, 165, 90, 90, 165, 1, 3.32315
40, 1, wb, attraction, a-b-db, 14, 2, 1, 10, 165, 90, 83, 153, 90, 165, 2, 6.09937
40, 1, wb, attraction, a-b-db, 14, 2, 1, 10, 165, 90, 83, 153, 90, 165, 3, 2.30078
40, 1, wb, attraction, a-b-da, 2, 1, 1, 11, 134, 59, 135, 60, 60, 135, 3, 7.974
40, 1, wb, attraction, a-b-da, 2, 1, 1, 11, 134, 59, 135, 60, 60, 135, 1, 1.53943
40, 1, wb, filler, NA, 999, 999, 1, 12, 117, 62, 102, 159, 147, 82, 1, 2.84353
40, 1, wb, filler, NA, 999, 999, 1, 12, 117, 62, 102, 159, 147, 82, 2, 2.12001
40, 1, wb, attraction, a-b-da, 9, 2, 1, 13, 90, 165, 157, 86, 165, 90, 1, 27.5126
40, 1, wb, attraction, a-b-da, 9, 2, 1, 13, 90, 165, 157, 86, 165, 90, 3, 1.25935
40, 1, wb, attraction, a-b-db, 2, 3, 1, 14, 119, 193, 195, 120, 120, 195, 1, 4.48621
40, 1, wb, attraction, a-b-db, 2, 3, 1, 14, 119, 193, 195, 120, 120, 195, 3, 2.84893
40, 1, wb, filler, NA, 999, 999, 1, 15, 139, 153, 133, 195, 103, 131, 3, 2.04382
40, 1, wb, filler, NA, 999, 999, 1, 15, 139, 153, 133, 195, 103, 131, 2, 1.85655
40, 1, wb, catch, NA, 999, 999, 1, 16, 117, 78, 153, 102, 129, 186, 1, 1.57187
40, 1, wb, catch, NA, 999, 999, 1, 16, 117, 78, 153, 102, 129, 186, 3, 0.907451
40, 1, wb, attraction, a-b-db, 9, 2, 1, 17, 90, 165, 165, 90, 86, 157, 2, 10.7325
40, 1, wb, attraction, a-b-db, 9, 2, 1, 17, 90, 165, 165, 90, 86, 157, 1, 1.05097
40, 1, wb, attraction, a-b-da, 14, 2, 1, 18, 90, 165, 165, 90, 153, 83, 3, 3.03857
40, 1, wb, attraction, a-b-da, 14, 2, 1, 18, 90, 165, 165, 90, 153, 83, 1, 1.31492
40, 1, wb, attraction, a-b-da, 5, 1, 1, 19, 132, 58, 135, 60, 60, 135, 1, 2.04381
40, 1, wb, attraction, a-b-da, 5, 1, 1, 19, 132, 58, 135, 60, 60, 135, 2, 3.00066
40, 1, wb, filler, NA, 999, 999, 1, 20, 110, 95, 70, 121, 82, 101, 2, 4.81347
40, 1, wb, filler, NA, 999, 999, 1, 20, 110, 95, 70, 121, 82, 101, 1, 1.11462
40, 1, wb, attraction, a-b-da, 14, 3, 1, 21, 120, 195, 195, 120, 181, 111, 3, 5.34767
40, 1, wb, attraction, a-b-da, 14, 3, 1, 21, 120, 195, 195, 120, 181, 111, 1, 1.02722
40, 1, wb, filler, NA, 999, 999, 1, 22, 125, 167, 149, 82, 81, 174, 2, 10.7194
40, 1, wb, filler, NA, 999, 999, 1, 22, 125, 167, 149, 82, 81, 174, 1, 0.91869
40, 1, wb, attraction, a-b-db, 14, 3, 1, 23, 111, 181, 120, 195, 195, 120, 1, 2.63179
40, 1, wb, attraction, a-b-db, 14, 3, 1, 23, 111, 181, 120, 195, 195, 120, 3, 1.26885
40, 1, wb, attraction, a-b-da, 5, 3, 1, 24, 120, 195, 190, 117, 195, 120, 2, 1.59167
40, 1, wb, attraction, a-b-da, 5, 3, 1, 24, 120, 195, 190, 117, 195, 120, 1, 0.638634
40, 1, wb, attraction, a-b-db, 2, 2, 1, 25, 165, 90, 89, 163, 90, 165, 2, 6.14713
40, 1, wb, attraction, a-b-db, 2, 2, 1, 25, 165, 90, 89, 163, 90, 165, 3, 4.67431
40, 1, wb, filler, NA, 999, 999, 1, 26, 87, 139, 106, 98, 66, 83, 3, 1.41223
40, 1, wb, filler, NA, 999, 999, 1, 26, 87, 139, 106, 98, 66, 83, 2, 4.88244
40, 1, wb, filler, NA, 999, 999, 1, 27, 179, 176, 135, 152, 156, 185, 2, 2.77945
40, 1, wb, filler, NA, 999, 999, 1, 27, 179, 176, 135, 152, 156, 185, 1, 1.50654
40, 1, wb, attraction, a-b-da, 9, 3, 1, 28, 186, 114, 195, 120, 120, 195, 1, 2.15613
40, 1, wb, attraction, a-b-da, 9, 3, 1, 28, 186, 114, 195, 120, 120, 195, 3, 3.8041
40, 1, wb, attraction, a-b-da, 2, 2, 1, 29, 90, 165, 163, 89, 165, 90, 3, 5.54489
40, 1, wb, attraction, a-b-da, 2, 2, 1, 29, 90, 165, 163, 89, 165, 90, 2, 2.0084
40, 1, wb, filler, NA, 999, 999, 1, 30, 58, 132, 183, 82, 63, 160, 1, 1.66098
40, 1, wb, filler, NA, 999, 999, 1, 30, 58, 132, 183, 82, 63, 160, 2, 1.52904
40, 1, wb, attraction, a-b-db, 14, 1, 1, 31, 60, 135, 135, 60, 56, 125, 3, 3.05722
40, 1, wb, attraction, a-b-db, 14, 1, 1, 31, 60, 135, 135, 60, 56, 125, 1, 1.56501
40, 1, wb, catch, NA, 999, 999, 1, 32, 137, 118, 184, 131, 68, 127, 3, 5.0197
40, 1, wb, catch, NA, 999, 999, 1, 32, 137, 118, 184, 131, 68, 127, 2, 1.02478
40, 1, wb, attraction, a-b-da, 9, 1, 1, 33, 129, 57, 60, 135, 135, 60, 1, 4.87705
40, 1, wb, attraction, a-b-da, 9, 1, 1, 33, 129, 57, 60, 135, 135, 60, 2, 6.6796
40, 1, wb, attraction, a-b-da, 14, 1, 1, 34, 125, 56, 135, 60, 60, 135, 1, 2.78403
40, 1, wb, attraction, a-b-da, 14, 1, 1, 34, 125, 56, 135, 60, 60, 135, 3, 0.647282
40, 1, wb, filler, NA, 999, 999, 1, 35, 69, 156, 89, 72, 108, 121, 2, 2.31482
40, 1, wb, filler, NA, 999, 999, 1, 35, 69, 156, 89, 72, 108, 121, 3, 1.45291
40, 1, wb, attraction, a-b-da, 2, 3, 1, 36, 120, 195, 193, 119, 195, 120, 1, 5.44025
40, 1, wb, attraction, a-b-da, 2, 3, 1, 36, 120, 195, 193, 119, 195, 120, 3, 1.41981
