sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
56, 1, wb, practice, NA, 999, 999, 0, 1, 116, 107, 195, 75, 76, 184, 2, 19.2437
56, 1, wb, practice, NA, 999, 999, 0, 1, 116, 107, 195, 75, 76, 184, 1, 5.09154
56, 1, wb, practice, NA, 999, 999, 0, 2, 165, 151, 103, 97, 163, 166, 2, 4.91636
56, 1, wb, practice, NA, 999, 999, 0, 2, 165, 151, 103, 97, 163, 166, 1, 2.62707
56, 1, wb, practice, NA, 999, 999, 0, 3, 170, 75, 121, 184, 171, 119, 1, 3.51838
56, 1, wb, practice, NA, 999, 999, 0, 3, 170, 75, 121, 184, 171, 119, 2, 2.64091
56, 1, wb, attraction, a-b-db, 5, 2, 1, 1, 88, 161, 90, 165, 165, 90, 3, 2.93216
56, 1, wb, attraction, a-b-db, 5, 2, 1, 1, 88, 161, 90, 165, 165, 90, 2, 2.31715
56, 1, wb, attraction, a-b-da, 2, 3, 1, 2, 193, 119, 195, 120, 120, 195, 1, 3.18971
56, 1, wb, attraction, a-b-da, 2, 3, 1, 2, 193, 119, 195, 120, 120, 195, 3, 1.68396
56, 1, wb, attraction, a-b-da, 9, 2, 1, 3, 165, 90, 90, 165, 157, 86, 2, 3.24615
56, 1, wb, attraction, a-b-da, 9, 2, 1, 3, 165, 90, 90, 165, 157, 86, 1, 2.11433
56, 1, wb, attraction, a-b-db, 5, 1, 1, 4, 58, 132, 60, 135, 135, 60, 1, 1.99492
56, 1, wb, attraction, a-b-db, 5, 1, 1, 4, 58, 132, 60, 135, 135, 60, 2, 4.01769
56, 1, wb, attraction, a-b-da, 2, 2, 1, 5, 165, 90, 163, 89, 90, 165, 1, 4.03774
56, 1, wb, attraction, a-b-da, 2, 2, 1, 5, 165, 90, 163, 89, 90, 165, 3, 1.89859
56, 1, wb, attraction, a-b-da, 9, 3, 1, 6, 186, 114, 195, 120, 120, 195, 1, 1.97182
56, 1, wb, attraction, a-b-da, 9, 3, 1, 6, 186, 114, 195, 120, 120, 195, 3, 0.68306
56, 1, wb, attraction, a-b-da, 5, 2, 1, 7, 90, 165, 161, 88, 165, 90, 1, 0.957584
56, 1, wb, attraction, a-b-da, 5, 2, 1, 7, 90, 165, 161, 88, 165, 90, 3, 0.902088
56, 1, wb, filler, NA, 999, 999, 1, 8, 130, 184, 187, 155, 88, 98, 3, 1.71152
56, 1, wb, filler, NA, 999, 999, 1, 8, 130, 184, 187, 155, 88, 98, 2, 1.16164
56, 1, wb, attraction, a-b-da, 14, 2, 1, 9, 90, 165, 153, 83, 165, 90, 3, 3.94451
56, 1, wb, attraction, a-b-da, 14, 2, 1, 9, 90, 165, 153, 83, 165, 90, 1, 1.00061
56, 1, wb, attraction, a-b-db, 14, 2, 1, 10, 165, 90, 90, 165, 83, 153, 1, 1.80644
56, 1, wb, attraction, a-b-db, 14, 2, 1, 10, 165, 90, 90, 165, 83, 153, 2, 1.15641
56, 1, wb, filler, NA, 999, 999, 1, 11, 119, 172, 124, 162, 154, 175, 1, 1.78797
56, 1, wb, filler, NA, 999, 999, 1, 11, 119, 172, 124, 162, 154, 175, 3, 0.819348
56, 1, wb, attraction, a-b-da, 9, 1, 1, 12, 129, 57, 60, 135, 135, 60, 1, 2.16839
56, 1, wb, attraction, a-b-da, 9, 1, 1, 12, 129, 57, 60, 135, 135, 60, 3, 1.36037
56, 1, wb, attraction, a-b-db, 2, 2, 1, 13, 89, 163, 165, 90, 90, 165, 1, 1.23911
56, 1, wb, attraction, a-b-db, 2, 2, 1, 13, 89, 163, 165, 90, 90, 165, 2, 0.940087
56, 1, wb, attraction, a-b-da, 14, 3, 1, 14, 120, 195, 195, 120, 181, 111, 3, 1.82767
56, 1, wb, attraction, a-b-da, 14, 3, 1, 14, 120, 195, 195, 120, 181, 111, 1, 0.985135
