sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
358, 3, wb, practice, NA, 999, 999, 0, 1, 124, 98, 73, 82, 179, 190, 2, 2.25484
358, 3, wb, practice, NA, 999, 999, 0, 1, 124, 98, 73, 82, 179, 190, 3, 1.8597
358, 3, wb, practice, NA, 999, 999, 0, 2, 88, 119, 123, 194, 71, 171, 1, 6.19679
358, 3, wb, practice, NA, 999, 999, 0, 2, 88, 119, 123, 194, 71, 171, 2, 1.33667
358, 3, wb, practice, NA, 999, 999, 0, 3, 155, 149, 111, 76, 128, 91, 2, 1.71928
358, 3, wb, practice, NA, 999, 999, 0, 3, 155, 149, 111, 76, 128, 91, 1, 0.791689
358, 3, wb, attraction, a-b-da, 2, 2, 1, 1, 163, 89, 90, 165, 165, 90, 1, 3.49023
358, 3, wb, attraction, a-b-da, 2, 2, 1, 1, 163, 89, 90, 165, 165, 90, 2, 1.51654
358, 3, wb, attraction, a-b-da, 9, 1, 1, 2, 135, 60, 129, 57, 60, 135, 2, 2.23731
358, 3, wb, attraction, a-b-da, 9, 1, 1, 2, 135, 60, 129, 57, 60, 135, 3, 1.46657
358, 3, wb, filler, NA, 999, 999, 1, 3, 154, 68, 102, 72, 194, 155, 2, 1.19728
358, 3, wb, filler, NA, 999, 999, 1, 3, 154, 68, 102, 72, 194, 155, 3, 0.308234
358, 3, wb, filler, NA, 999, 999, 1, 4, 80, 84, 123, 84, 151, 71, 1, 1.01336
358, 3, wb, filler, NA, 999, 999, 1, 4, 80, 84, 123, 84, 151, 71, 2, 1.46771
358, 3, wb, attraction, a-b-da, 9, 3, 1, 5, 120, 195, 186, 114, 195, 120, 3, 1.60645
358, 3, wb, attraction, a-b-da, 9, 3, 1, 5, 120, 195, 186, 114, 195, 120, 1, 0.308636
358, 3, wb, filler, NA, 999, 999, 1, 6, 110, 155, 108, 153, 171, 119, 1, 1.37377
358, 3, wb, filler, NA, 999, 999, 1, 6, 110, 155, 108, 153, 171, 119, 3, 0.589474
358, 3, wb, attraction, a-b-db, 14, 2, 1, 7, 90, 165, 83, 153, 165, 90, 2, 1.29183
358, 3, wb, attraction, a-b-db, 14, 2, 1, 7, 90, 165, 83, 153, 165, 90, 1, 1.40676
358, 3, wb, filler, NA, 999, 999, 1, 8, 93, 163, 74, 131, 176, 148, 2, 0.795558
358, 3, wb, filler, NA, 999, 999, 1, 8, 93, 163, 74, 131, 176, 148, 3, 0.258554
358, 3, wb, filler, NA, 999, 999, 1, 9, 70, 73, 81, 174, 176, 161, 1, 0.709762
358, 3, wb, filler, NA, 999, 999, 1, 9, 70, 73, 81, 174, 176, 161, 3, 0.584211
358, 3, wb, filler, NA, 999, 999, 1, 10, 171, 160, 147, 139, 78, 135, 3, 0.542601
358, 3, wb, filler, NA, 999, 999, 1, 10, 171, 160, 147, 139, 78, 135, 1, 0.439751
