sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
334, 3, wb, practice, NA, 999, 999, 0, 1, 149, 82, 154, 116, 75, 140, 3, 9.79835
334, 3, wb, practice, NA, 999, 999, 0, 1, 149, 82, 154, 116, 75, 140, 2, 5.25283
334, 3, wb, practice, NA, 999, 999, 0, 2, 195, 156, 76, 170, 170, 165, 2, 2.187
334, 3, wb, practice, NA, 999, 999, 0, 2, 195, 156, 76, 170, 170, 165, 1, 2.16039
334, 3, wb, practice, NA, 999, 999, 0, 3, 102, 76, 129, 71, 59, 57, 3, 2.02958
334, 3, wb, practice, NA, 999, 999, 0, 3, 102, 76, 129, 71, 59, 57, 2, 1.94546
334, 3, wb, filler, NA, 999, 999, 1, 1, 104, 129, 191, 164, 95, 143, 1, 2.18713
334, 3, wb, filler, NA, 999, 999, 1, 1, 104, 129, 191, 164, 95, 143, 2, 0.802504
334, 3, wb, attraction, a-b-db, 2, 3, 1, 2, 119, 193, 120, 195, 195, 120, 1, 1.55213
334, 3, wb, attraction, a-b-db, 2, 3, 1, 2, 119, 193, 120, 195, 195, 120, 2, 1.69693
334, 3, wb, filler, NA, 999, 999, 1, 3, 90, 66, 105, 171, 119, 117, 1, 1.80243
334, 3, wb, filler, NA, 999, 999, 1, 3, 90, 66, 105, 171, 119, 117, 2, 1.48107
334, 3, wb, attraction, a-b-db, 2, 2, 1, 4, 89, 163, 90, 165, 165, 90, 1, 4.17928
334, 3, wb, attraction, a-b-db, 2, 2, 1, 4, 89, 163, 90, 165, 165, 90, 3, 1.39395
334, 3, wb, attraction, a-b-da, 14, 2, 1, 5, 153, 83, 90, 165, 165, 90, 1, 2.5673
334, 3, wb, attraction, a-b-da, 14, 2, 1, 5, 153, 83, 90, 165, 165, 90, 2, 2.29537
334, 3, wb, attraction, a-b-db, 9, 3, 1, 6, 120, 195, 114, 186, 195, 120, 3, 4.63256
334, 3, wb, attraction, a-b-db, 9, 3, 1, 6, 120, 195, 114, 186, 195, 120, 2, 1.33296
334, 3, wb, filler, NA, 999, 999, 1, 7, 129, 92, 171, 125, 113, 69, 3, 1.78911
334, 3, wb, filler, NA, 999, 999, 1, 7, 129, 92, 171, 125, 113, 69, 2, 1.40394
334, 3, wb, attraction, a-b-da, 9, 1, 1, 8, 129, 57, 60, 135, 135, 60, 2, 1.84137
334, 3, wb, attraction, a-b-da, 9, 1, 1, 8, 129, 57, 60, 135, 135, 60, 3, 1.82209
334, 3, wb, attraction, a-b-db, 14, 2, 1, 9, 83, 153, 165, 90, 90, 165, 1, 1.94685
334, 3, wb, attraction, a-b-db, 14, 2, 1, 9, 83, 153, 165, 90, 90, 165, 3, 1.25965
334, 3, wb, catch, NA, 999, 999, 1, 10, 127, 128, 178, 137, 89, 106, 3, 1.95047
334, 3, wb, catch, NA, 999, 999, 1, 10, 127, 128, 178, 137, 89, 106, 2, 1.43911
334, 3, wb, attraction, a-b-da, 2, 3, 1, 11, 120, 195, 195, 120, 193, 119, 3, 3.28326
334, 3, wb, attraction, a-b-da, 2, 3, 1, 11, 120, 195, 195, 120, 193, 119, 1, 3.99022
334, 3, wb, attraction, a-b-db, 9, 1, 1, 12, 60, 135, 57, 129, 135, 60, 3, 2.35553
334, 3, wb, attraction, a-b-db, 9, 1, 1, 12, 60, 135, 57, 129, 135, 60, 1, 0.907453
334, 3, wb, attraction, a-b-da, 9, 2, 1, 13, 90, 165, 157, 86, 165, 90, 2, 2.6525
334, 3, wb, attraction, a-b-da, 9, 2, 1, 13, 90, 165, 157, 86, 165, 90, 1, 0.969043
334, 3, wb, catch, NA, 999, 999, 1, 14, 168, 147, 73, 122, 107, 148, 2, 1.272
334, 3, wb, catch, NA, 999, 999, 1, 14, 168, 147, 73, 122, 107, 148, 1, 1.41154
334, 3, wb, attraction, a-b-db, 5, 2, 1, 15, 90, 165, 88, 161, 165, 90, 1, 3.1123
334, 3, wb, attraction, a-b-db, 5, 2, 1, 15, 90, 165, 88, 161, 165, 90, 2, 0.890037
334, 3, wb, attraction, a-b-da, 2, 2, 1, 16, 165, 90, 90, 165, 163, 89, 3, 2.0923
334, 3, wb, attraction, a-b-da, 2, 2, 1, 16, 165, 90, 90, 165, 163, 89, 2, 1.85502
334, 3, wb, catch, NA, 999, 999, 1, 17, 147, 108, 128, 67, 176, 139, 2, 1.26638
334, 3, wb, catch, NA, 999, 999, 1, 17, 147, 108, 128, 67, 176, 139, 3, 1.20664
334, 3, wb, filler, NA, 999, 999, 1, 18, 72, 59, 92, 179, 134, 171, 1, 1.24419
334, 3, wb, filler, NA, 999, 999, 1, 18, 72, 59, 92, 179, 134, 171, 3, 1.17718
334, 3, wb, attraction, a-b-da, 5, 2, 1, 19, 161, 88, 165, 90, 90, 165, 1, 2.15137
334, 3, wb, attraction, a-b-da, 5, 2, 1, 19, 161, 88, 165, 90, 90, 165, 2, 1.67193
334, 3, wb, filler, NA, 999, 999, 1, 20, 65, 73, 60, 156, 107, 121, 1, 1.13875
334, 3, wb, filler, NA, 999, 999, 1, 20, 65, 73, 60, 156, 107, 121, 3, 1.10766
334, 3, wb, attraction, a-b-db, 14, 1, 1, 21, 56, 125, 60, 135, 135, 60, 1, 2.64454
334, 3, wb, attraction, a-b-db, 14, 1, 1, 21, 56, 125, 60, 135, 135, 60, 3, 1.22513
334, 3, wb, attraction, a-b-db, 5, 3, 1, 22, 117, 190, 120, 195, 195, 120, 1, 1.60532
334, 3, wb, attraction, a-b-db, 5, 3, 1, 22, 117, 190, 120, 195, 195, 120, 2, 0.923496
334, 3, wb, filler, NA, 999, 999, 1, 23, 125, 163, 146, 166, 104, 117, 3, 1.52382
334, 3, wb, filler, NA, 999, 999, 1, 23, 125, 163, 146, 166, 104, 117, 2, 1.06935
334, 3, wb, attraction, a-b-da, 14, 1, 1, 24, 135, 60, 60, 135, 125, 56, 3, 2.30424
334, 3, wb, attraction, a-b-da, 14, 1, 1, 24, 135, 60, 60, 135, 125, 56, 1, 1.65875
334, 3, wb, attraction, a-b-da, 5, 3, 1, 25, 120, 195, 190, 117, 195, 120, 2, 3.35753
334, 3, wb, attraction, a-b-da, 5, 3, 1, 25, 120, 195, 190, 117, 195, 120, 3, 2.52523
334, 3, wb, filler, NA, 999, 999, 1, 26, 124, 173, 156, 133, 76, 112, 3, 0.988999
334, 3, wb, filler, NA, 999, 999, 1, 26, 124, 173, 156, 133, 76, 112, 1, 1.20399
334, 3, wb, attraction, a-b-da, 5, 1, 1, 27, 60, 135, 135, 60, 132, 58, 1, 2.34547
334, 3, wb, attraction, a-b-da, 5, 1, 1, 27, 60, 135, 135, 60, 132, 58, 2, 0.89811
334, 3, wb, attraction, a-b-db, 5, 1, 1, 28, 135, 60, 60, 135, 58, 132, 1, 1.91568
334, 3, wb, attraction, a-b-db, 5, 1, 1, 28, 135, 60, 60, 135, 58, 132, 2, 1.4058
334, 3, wb, attraction, a-b-db, 14, 3, 1, 29, 111, 181, 195, 120, 120, 195, 1, 8.13124
334, 3, wb, attraction, a-b-db, 14, 3, 1, 29, 111, 181, 195, 120, 120, 195, 2, 0.738711
334, 3, wb, attraction, a-b-da, 2, 1, 1, 30, 134, 59, 60, 135, 135, 60, 2, 1.37933
