sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
92, 3, wb, practice, NA, 999, 999, 0, 1, 149, 83, 87, 128, 77, 93, 3, 5.53946
92, 3, wb, practice, NA, 999, 999, 0, 1, 149, 83, 87, 128, 77, 93, 1, 2.52498
92, 3, wb, practice, NA, 999, 999, 0, 2, 187, 170, 148, 182, 171, 165, 3, 2.86816
92, 3, wb, practice, NA, 999, 999, 0, 2, 187, 170, 148, 182, 171, 165, 1, 2.58156
92, 3, wb, practice, NA, 999, 999, 0, 3, 116, 169, 137, 133, 97, 173, 2, 8.52159
92, 3, wb, practice, NA, 999, 999, 0, 3, 116, 169, 137, 133, 97, 173, 3, 2.00809
92, 3, wb, attraction, a-b-da, 14, 2, 1, 1, 90, 165, 165, 90, 153, 83, 3, 2.21744
92, 3, wb, attraction, a-b-da, 14, 2, 1, 1, 90, 165, 165, 90, 153, 83, 2, 2.01551
92, 3, wb, attraction, a-b-db, 5, 1, 1, 2, 60, 135, 135, 60, 58, 132, 2, 3.6363
92, 3, wb, attraction, a-b-db, 5, 1, 1, 2, 60, 135, 135, 60, 58, 132, 3, 1.80895
92, 3, wb, attraction, a-b-db, 2, 3, 1, 3, 119, 193, 120, 195, 195, 120, 1, 7.2935
92, 3, wb, attraction, a-b-db, 2, 3, 1, 3, 119, 193, 120, 195, 195, 120, 2, 1.61469
92, 3, wb, filler, NA, 999, 999, 1, 4, 110, 61, 94, 190, 96, 99, 1, 1.3153
92, 3, wb, filler, NA, 999, 999, 1, 4, 110, 61, 94, 190, 96, 99, 2, 1.4936
92, 3, wb, attraction, a-b-da, 5, 2, 1, 5, 90, 165, 161, 88, 165, 90, 2, 5.71112
92, 3, wb, attraction, a-b-da, 5, 2, 1, 5, 90, 165, 161, 88, 165, 90, 1, 2.69592
92, 3, wb, attraction, a-b-db, 14, 2, 1, 6, 165, 90, 83, 153, 90, 165, 2, 4.24102
92, 3, wb, attraction, a-b-db, 14, 2, 1, 6, 165, 90, 83, 153, 90, 165, 3, 2.87702
92, 3, wb, filler, NA, 999, 999, 1, 7, 167, 167, 133, 174, 117, 105, 3, 1.3348
92, 3, wb, filler, NA, 999, 999, 1, 7, 167, 167, 133, 174, 117, 105, 1, 2.46436
92, 3, wb, attraction, a-b-da, 9, 1, 1, 8, 135, 60, 129, 57, 60, 135, 2, 1.90683
92, 3, wb, attraction, a-b-da, 9, 1, 1, 8, 135, 60, 129, 57, 60, 135, 3, 1.62879
