sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
384, 3, wb, practice, NA, 999, 999, 0, 1, 67, 56, 84, 125, 159, 56, 1, 1.77324
384, 3, wb, practice, NA, 999, 999, 0, 1, 67, 56, 84, 125, 159, 56, 2, 3.93897
384, 3, wb, practice, NA, 999, 999, 0, 2, 132, 185, 146, 118, 111, 69, 3, 2.00821
384, 3, wb, practice, NA, 999, 999, 0, 2, 132, 185, 146, 118, 111, 69, 1, 0.767866
384, 3, wb, practice, NA, 999, 999, 0, 3, 110, 76, 132, 80, 94, 126, 1, 1.691
384, 3, wb, practice, NA, 999, 999, 0, 3, 110, 76, 132, 80, 94, 126, 3, 3.50957
384, 3, wb, filler, NA, 999, 999, 1, 1, 69, 156, 105, 56, 180, 115, 2, 0.921245
384, 3, wb, filler, NA, 999, 999, 1, 1, 69, 156, 105, 56, 180, 115, 3, 0.70746
384, 3, wb, filler, NA, 999, 999, 1, 2, 83, 99, 61, 96, 65, 173, 2, 0.644541
384, 3, wb, filler, NA, 999, 999, 1, 2, 83, 99, 61, 96, 65, 173, 3, 0.969542
384, 3, wb, attraction, a-b-db, 9, 2, 1, 3, 86, 157, 165, 90, 90, 165, 1, 1.95257
384, 3, wb, attraction, a-b-db, 9, 2, 1, 3, 86, 157, 165, 90, 90, 165, 2, 0.905256
384, 3, wb, filler, NA, 999, 999, 1, 4, 183, 161, 70, 173, 117, 175, 2, 1.00288
384, 3, wb, filler, NA, 999, 999, 1, 4, 183, 161, 70, 173, 117, 175, 1, 0.513878
384, 3, wb, attraction, a-b-da, 9, 3, 1, 5, 186, 114, 195, 120, 120, 195, 1, 2.98696
384, 3, wb, attraction, a-b-da, 9, 3, 1, 5, 186, 114, 195, 120, 120, 195, 3, 0.362044
384, 3, wb, attraction, a-b-da, 9, 1, 1, 6, 60, 135, 129, 57, 135, 60, 2, 1.72127
384, 3, wb, attraction, a-b-da, 9, 1, 1, 6, 60, 135, 129, 57, 135, 60, 1, 0.954669
384, 3, wb, catch, NA, 999, 999, 1, 7, 150, 165, 149, 106, 84, 111, 3, 0.994319
384, 3, wb, catch, NA, 999, 999, 1, 7, 150, 165, 149, 106, 84, 111, 1, 0.449358
