sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
325, 2, bw, practice, NA, 999, 999, 0, 1, 134, 183, 103, 79, 152, 85, 1, 4.28857
325, 2, bw, practice, NA, 999, 999, 0, 1, 134, 183, 103, 79, 152, 85, 2, 2.50677
325, 2, bw, practice, NA, 999, 999, 0, 2, 161, 160, 105, 140, 74, 58, 1, 2.17374
325, 2, bw, practice, NA, 999, 999, 0, 2, 161, 160, 105, 140, 74, 58, 3, 1.78624
325, 2, bw, practice, NA, 999, 999, 0, 3, 155, 120, 192, 146, 95, 119, 2, 2.00373
325, 2, bw, practice, NA, 999, 999, 0, 3, 155, 120, 192, 146, 95, 119, 3, 2.61581
325, 2, bw, filler, NA, 999, 999, 1, 1, 79, 182, 67, 80, 79, 113, 1, 1.48627
325, 2, bw, filler, NA, 999, 999, 1, 1, 79, 182, 67, 80, 79, 113, 2, 1.46578
325, 2, bw, attraction, a-b-db, 14, 3, 1, 2, 120, 195, 111, 181, 195, 120, 1, 15.5005
325, 2, bw, attraction, a-b-db, 14, 3, 1, 2, 120, 195, 111, 181, 195, 120, 2, 1.46706
325, 2, bw, attraction, a-b-da, 9, 2, 1, 3, 90, 165, 165, 90, 157, 86, 2, 5.06189
325, 2, bw, attraction, a-b-da, 9, 2, 1, 3, 90, 165, 165, 90, 157, 86, 3, 1.26494
325, 2, bw, attraction, a-b-db, 2, 3, 1, 4, 119, 193, 195, 120, 120, 195, 2, 3.77984
325, 2, bw, attraction, a-b-db, 2, 3, 1, 4, 119, 193, 195, 120, 120, 195, 3, 0.586578
325, 2, bw, attraction, a-b-db, 2, 2, 1, 5, 165, 90, 90, 165, 89, 163, 2, 4.13708
325, 2, bw, attraction, a-b-db, 2, 2, 1, 5, 165, 90, 90, 165, 89, 163, 3, 1.95386
325, 2, bw, attraction, a-b-da, 9, 3, 1, 6, 186, 114, 120, 195, 195, 120, 2, 4.63303
325, 2, bw, attraction, a-b-da, 9, 3, 1, 6, 186, 114, 120, 195, 195, 120, 1, 0.581569
325, 2, bw, attraction, a-b-da, 14, 3, 1, 7, 195, 120, 120, 195, 181, 111, 2, 2.49204
325, 2, bw, attraction, a-b-da, 14, 3, 1, 7, 195, 120, 120, 195, 181, 111, 3, 0.854635
325, 2, bw, attraction, a-b-da, 14, 2, 1, 8, 153, 83, 165, 90, 90, 165, 2, 2.05022
325, 2, bw, attraction, a-b-da, 14, 2, 1, 8, 153, 83, 165, 90, 90, 165, 1, 0.63893
325, 2, bw, attraction, a-b-db, 14, 1, 1, 9, 135, 60, 60, 135, 56, 125, 1, 4.15531
325, 2, bw, attraction, a-b-db, 14, 1, 1, 9, 135, 60, 60, 135, 56, 125, 3, 0.882669
325, 2, bw, catch, NA, 999, 999, 1, 10, 129, 186, 115, 140, 134, 61, 1, 1.49292
325, 2, bw, catch, NA, 999, 999, 1, 10, 129, 186, 115, 140, 134, 61, 3, 0.935746
325, 2, bw, attraction, a-b-db, 9, 1, 1, 11, 135, 60, 60, 135, 57, 129, 1, 1.35501
325, 2, bw, attraction, a-b-db, 9, 1, 1, 11, 135, 60, 60, 135, 57, 129, 3, 1.37639
325, 2, bw, attraction, a-b-da, 14, 1, 1, 12, 60, 135, 135, 60, 125, 56, 2, 1.65447
325, 2, bw, attraction, a-b-da, 14, 1, 1, 12, 60, 135, 135, 60, 125, 56, 3, 0.962581
325, 2, bw, attraction, a-b-db, 2, 1, 1, 13, 60, 135, 135, 60, 59, 134, 2, 1.76965
325, 2, bw, attraction, a-b-db, 2, 1, 1, 13, 60, 135, 135, 60, 59, 134, 1, 1.18568
325, 2, bw, attraction, a-b-db, 14, 2, 1, 14, 83, 153, 90, 165, 165, 90, 2, 3.29588
325, 2, bw, attraction, a-b-db, 14, 2, 1, 14, 83, 153, 90, 165, 165, 90, 1, 0.650189
325, 2, bw, filler, NA, 999, 999, 1, 15, 185, 146, 65, 69, 192, 71, 1, 1.01395
325, 2, bw, filler, NA, 999, 999, 1, 15, 185, 146, 65, 69, 192, 71, 2, 0.804461
325, 2, bw, filler, NA, 999, 999, 1, 16, 114, 136, 137, 165, 185, 66, 2, 1.18604
