sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
111, 2, bw, practice, NA, 999, 999, 0, 1, 185, 79, 99, 141, 72, 169, 2, 8.11615
111, 2, bw, practice, NA, 999, 999, 0, 1, 185, 79, 99, 141, 72, 169, 3, 2.15092
111, 2, bw, practice, NA, 999, 999, 0, 2, 176, 75, 149, 158, 63, 71, 2, 1.84791
111, 2, bw, practice, NA, 999, 999, 0, 2, 176, 75, 149, 158, 63, 71, 3, 1.30256
111, 2, bw, practice, NA, 999, 999, 0, 3, 109, 191, 161, 105, 80, 158, 1, 1.8688
111, 2, bw, practice, NA, 999, 999, 0, 3, 109, 191, 161, 105, 80, 158, 3, 1.12105
111, 2, bw, attraction, a-b-db, 14, 3, 1, 1, 111, 181, 120, 195, 195, 120, 2, 2.47369
111, 2, bw, attraction, a-b-db, 14, 3, 1, 1, 111, 181, 120, 195, 195, 120, 1, 0.788895
111, 2, bw, filler, NA, 999, 999, 1, 2, 93, 111, 147, 105, 70, 79, 2, 1.10713
111, 2, bw, filler, NA, 999, 999, 1, 2, 93, 111, 147, 105, 70, 79, 3, 0.789428
111, 2, bw, attraction, a-b-da, 2, 1, 1, 3, 134, 59, 135, 60, 60, 135, 2, 11.8993
111, 2, bw, attraction, a-b-da, 2, 1, 1, 3, 134, 59, 135, 60, 60, 135, 1, 0.754723
111, 2, bw, catch, NA, 999, 999, 1, 4, 160, 155, 99, 156, 131, 64, 1, 1.05042
111, 2, bw, catch, NA, 999, 999, 1, 4, 160, 155, 99, 156, 131, 64, 3, 0.647351
111, 2, bw, attraction, a-b-da, 14, 3, 1, 5, 181, 111, 120, 195, 195, 120, 2, 2.51516
111, 2, bw, attraction, a-b-da, 14, 3, 1, 5, 181, 111, 120, 195, 195, 120, 1, 0.997147
111, 2, bw, filler, NA, 999, 999, 1, 6, 148, 63, 99, 87, 169, 155, 3, 0.882748
111, 2, bw, filler, NA, 999, 999, 1, 6, 148, 63, 99, 87, 169, 155, 2, 3.3584
111, 2, bw, attraction, a-b-da, 9, 1, 1, 7, 129, 57, 60, 135, 135, 60, 2, 2.1966
111, 2, bw, attraction, a-b-da, 9, 1, 1, 7, 129, 57, 60, 135, 135, 60, 1, 0.723224
111, 2, bw, attraction, a-b-da, 5, 3, 1, 8, 190, 117, 195, 120, 120, 195, 2, 2.71564
111, 2, bw, attraction, a-b-da, 5, 3, 1, 8, 190, 117, 195, 120, 120, 195, 1, 0.509569
111, 2, bw, attraction, a-b-db, 5, 2, 1, 9, 90, 165, 165, 90, 88, 161, 2, 3.47085
111, 2, bw, attraction, a-b-db, 5, 2, 1, 9, 90, 165, 165, 90, 88, 161, 3, 0.490074
111, 2, bw, attraction, a-b-db, 5, 3, 1, 10, 117, 190, 120, 195, 195, 120, 2, 1.39603
111, 2, bw, attraction, a-b-db, 5, 3, 1, 10, 117, 190, 120, 195, 195, 120, 1, 3.01064
111, 2, bw, attraction, a-b-db, 2, 1, 1, 11, 60, 135, 59, 134, 135, 60, 1, 2.79099
111, 2, bw, attraction, a-b-db, 2, 1, 1, 11, 60, 135, 59, 134, 135, 60, 3, 0.829498
111, 2, bw, attraction, a-b-da, 2, 3, 1, 12, 120, 195, 193, 119, 195, 120, 1, 2.64176
111, 2, bw, attraction, a-b-da, 2, 3, 1, 12, 120, 195, 193, 119, 195, 120, 3, 1.84641
111, 2, bw, catch, NA, 999, 999, 1, 13, 147, 108, 158, 157, 119, 76, 2, 1.21771
111, 2, bw, catch, NA, 999, 999, 1, 13, 147, 108, 158, 157, 119, 76, 3, 0.759962
111, 2, bw, attraction, a-b-db, 14, 2, 1, 14, 83, 153, 165, 90, 90, 165, 3, 1.33495
111, 2, bw, attraction, a-b-db, 14, 2, 1, 14, 83, 153, 165, 90, 90, 165, 1, 0.552561
