sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
187, 2, bw, practice, NA, 999, 999, 0, 1, 103, 139, 179, 184, 181, 92, 2, 3.5588
187, 2, bw, practice, NA, 999, 999, 0, 1, 103, 139, 179, 184, 181, 92, 1, 4.58634
187, 2, bw, practice, NA, 999, 999, 0, 2, 137, 114, 81, 68, 77, 77, 1, 3.08264
187, 2, bw, practice, NA, 999, 999, 0, 2, 137, 114, 81, 68, 77, 77, 2, 8.36645
187, 2, bw, practice, NA, 999, 999, 0, 3, 82, 163, 151, 79, 128, 156, 3, 2.43964
187, 2, bw, practice, NA, 999, 999, 0, 3, 82, 163, 151, 79, 128, 156, 2, 4.20342
187, 2, bw, attraction, a-b-da, 5, 3, 1, 1, 195, 120, 190, 117, 120, 195, 3, 16.3063
187, 2, bw, attraction, a-b-da, 5, 3, 1, 1, 195, 120, 190, 117, 120, 195, 1, 3.63241
187, 2, bw, filler, NA, 999, 999, 1, 2, 87, 140, 127, 190, 115, 102, 2, 1.56392
187, 2, bw, filler, NA, 999, 999, 1, 2, 87, 140, 127, 190, 115, 102, 1, 11.3321
187, 2, bw, attraction, a-b-db, 2, 1, 1, 3, 60, 135, 135, 60, 59, 134, 3, 2.56924
187, 2, bw, attraction, a-b-db, 2, 1, 1, 3, 60, 135, 135, 60, 59, 134, 2, 1.23313
187, 2, bw, filler, NA, 999, 999, 1, 4, 187, 94, 58, 64, 120, 106, 1, 1.66918
187, 2, bw, filler, NA, 999, 999, 1, 4, 187, 94, 58, 64, 120, 106, 2, 0.96938
187, 2, bw, catch, NA, 999, 999, 1, 5, 184, 131, 68, 127, 140, 115, 1, 1.72832
187, 2, bw, catch, NA, 999, 999, 1, 5, 184, 131, 68, 127, 140, 115, 2, 0.665748
187, 2, bw, attraction, a-b-db, 14, 2, 1, 6, 90, 165, 83, 153, 165, 90, 1, 10.7167
187, 2, bw, attraction, a-b-db, 14, 2, 1, 6, 90, 165, 83, 153, 165, 90, 3, 0.932293
187, 2, bw, catch, NA, 999, 999, 1, 7, 193, 122, 165, 90, 125, 70, 1, 1.59649
187, 2, bw, catch, NA, 999, 999, 1, 7, 193, 122, 165, 90, 125, 70, 3, 1.09134
187, 2, bw, attraction, a-b-da, 9, 3, 1, 8, 186, 114, 120, 195, 195, 120, 2, 3.25294
187, 2, bw, attraction, a-b-da, 9, 3, 1, 8, 186, 114, 120, 195, 195, 120, 1, 0.697108
187, 2, bw, attraction, a-b-db, 2, 2, 1, 9, 165, 90, 89, 163, 90, 165, 3, 4.56279
187, 2, bw, attraction, a-b-db, 2, 2, 1, 9, 165, 90, 89, 163, 90, 165, 1, 2.01801
187, 2, bw, filler, NA, 999, 999, 1, 10, 56, 117, 96, 63, 168, 190, 3, 0.958783
187, 2, bw, filler, NA, 999, 999, 1, 10, 56, 117, 96, 63, 168, 190, 2, 1.95103
187, 2, bw, filler, NA, 999, 999, 1, 11, 106, 144, 88, 77, 80, 56, 1, 1.06227
187, 2, bw, filler, NA, 999, 999, 1, 11, 106, 144, 88, 77, 80, 56, 3, 0.706741
187, 2, bw, attraction, a-b-db, 5, 1, 1, 12, 135, 60, 58, 132, 60, 135, 2, 4.1477
187, 2, bw, attraction, a-b-db, 5, 1, 1, 12, 135, 60, 58, 132, 60, 135, 1, 3.5079
187, 2, bw, filler, NA, 999, 999, 1, 13, 99, 72, 69, 148, 80, 146, 3, 4.17994
187, 2, bw, filler, NA, 999, 999, 1, 13, 99, 72, 69, 148, 80, 146, 1, 0.858629
187, 2, bw, attraction, a-b-db, 14, 3, 1, 14, 195, 120, 120, 195, 111, 181, 2, 2.30156
187, 2, bw, attraction, a-b-db, 14, 3, 1, 14, 195, 120, 120, 195, 111, 181, 3, 0.816304
187, 2, bw, filler, NA, 999, 999, 1, 15, 105, 156, 144, 172, 70, 135, 2, 1.28518
187, 2, bw, filler, NA, 999, 999, 1, 15, 105, 156, 144, 172, 70, 135, 3, 0.656765
187, 2, bw, attraction, a-b-da, 14, 3, 1, 16, 120, 195, 181, 111, 195, 120, 1, 3.29179
187, 2, bw, attraction, a-b-da, 14, 3, 1, 16, 120, 195, 181, 111, 195, 120, 2, 0.510112
187, 2, bw, attraction, a-b-db, 2, 3, 1, 17, 119, 193, 195, 120, 120, 195, 3, 2.78328
187, 2, bw, attraction, a-b-db, 2, 3, 1, 17, 119, 193, 195, 120, 120, 195, 2, 0.534269
187, 2, bw, attraction, a-b-da, 5, 1, 1, 18, 132, 58, 135, 60, 60, 135, 3, 3.83881
187, 2, bw, attraction, a-b-da, 5, 1, 1, 18, 132, 58, 135, 60, 60, 135, 1, 0.475072
187, 2, bw, attraction, a-b-db, 5, 2, 1, 19, 90, 165, 88, 161, 165, 90, 2, 4.5254
187, 2, bw, attraction, a-b-db, 5, 2, 1, 19, 90, 165, 88, 161, 165, 90, 3, 0.397888
187, 2, bw, attraction, a-b-da, 9, 1, 1, 20, 60, 135, 129, 57, 135, 60, 1, 4.45164
187, 2, bw, attraction, a-b-da, 9, 1, 1, 20, 60, 135, 129, 57, 135, 60, 3, 0.767592
187, 2, bw, filler, NA, 999, 999, 1, 21, 190, 74, 182, 142, 182, 147, 3, 3.33465
187, 2, bw, filler, NA, 999, 999, 1, 21, 190, 74, 182, 142, 182, 147, 1, 0.967728
187, 2, bw, attraction, a-b-db, 14, 1, 1, 22, 60, 135, 135, 60, 56, 125, 1, 2.66256
187, 2, bw, attraction, a-b-db, 14, 1, 1, 22, 60, 135, 135, 60, 56, 125, 2, 0.73056
187, 2, bw, attraction, a-b-da, 2, 1, 1, 23, 60, 135, 135, 60, 134, 59, 1, 1.43474
187, 2, bw, attraction, a-b-da, 2, 1, 1, 23, 60, 135, 135, 60, 134, 59, 3, 0.464262
187, 2, bw, attraction, a-b-da, 14, 1, 1, 24, 60, 135, 135, 60, 125, 56, 1, 3.3474
187, 2, bw, attraction, a-b-da, 14, 1, 1, 24, 60, 135, 135, 60, 125, 56, 3, 0.531616
187, 2, bw, filler, NA, 999, 999, 1, 25, 182, 116, 115, 190, 133, 160, 2, 2.89208
187, 2, bw, filler, NA, 999, 999, 1, 25, 182, 116, 115, 190, 133, 160, 1, 5.13461
187, 2, bw, attraction, a-b-db, 9, 3, 1, 26, 114, 186, 120, 195, 195, 120, 2, 2.84557
187, 2, bw, attraction, a-b-db, 9, 3, 1, 26, 114, 186, 120, 195, 195, 120, 3, 2.04997
187, 2, bw, attraction, a-b-da, 5, 2, 1, 27, 161, 88, 90, 165, 165, 90, 2, 4.14924
187, 2, bw, attraction, a-b-da, 5, 2, 1, 27, 161, 88, 90, 165, 165, 90, 3, 1.32523
187, 2, bw, filler, NA, 999, 999, 1, 28, 117, 121, 169, 60, 103, 102, 1, 4.22954
187, 2, bw, filler, NA, 999, 999, 1, 28, 117, 121, 169, 60, 103, 102, 3, 2.71436
187, 2, bw, filler, NA, 999, 999, 1, 29, 74, 68, 144, 119, 143, 133, 3, 1.9305
187, 2, bw, filler, NA, 999, 999, 1, 29, 74, 68, 144, 119, 143, 133, 1, 0.923887
187, 2, bw, attraction, a-b-db, 9, 1, 1, 30, 57, 129, 60, 135, 135, 60, 3, 4.37227
187, 2, bw, attraction, a-b-db, 9, 1, 1, 30, 57, 129, 60, 135, 135, 60, 1, 0.474799
187, 2, bw, attraction, a-b-da, 2, 3, 1, 31, 193, 119, 120, 195, 195, 120, 2, 2.62134
187, 2, bw, attraction, a-b-da, 2, 3, 1, 31, 193, 119, 120, 195, 195, 120, 1, 3.40247
187, 2, bw, attraction, a-b-da, 9, 2, 1, 32, 165, 90, 90, 165, 157, 86, 2, 2.71129
187, 2, bw, attraction, a-b-da, 9, 2, 1, 32, 165, 90, 90, 165, 157, 86, 3, 1.60114
