sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
50, 2, wb, practice, NA, 999, 999, 0, 1, 118, 188, 186, 110, 131, 173, 2, 5.39739
50, 2, wb, practice, NA, 999, 999, 0, 1, 118, 188, 186, 110, 131, 173, 1, 2.3549
50, 2, wb, practice, NA, 999, 999, 0, 2, 146, 61, 167, 192, 102, 149, 1, 2.46868
50, 2, wb, practice, NA, 999, 999, 0, 2, 146, 61, 167, 192, 102, 149, 2, 1.23301
50, 2, wb, practice, NA, 999, 999, 0, 3, 147, 173, 180, 112, 178, 162, 2, 4.40099
50, 2, wb, practice, NA, 999, 999, 0, 3, 147, 173, 180, 112, 178, 162, 3, 1.78323
50, 2, wb, attraction, a-b-da, 2, 1, 1, 1, 134, 59, 60, 135, 135, 60, 3, 8.27703
50, 2, wb, attraction, a-b-da, 2, 1, 1, 1, 134, 59, 60, 135, 135, 60, 2, 1.12645
50, 2, wb, filler, NA, 999, 999, 1, 2, 69, 166, 175, 56, 71, 91, 3, 5.92667
50, 2, wb, filler, NA, 999, 999, 1, 2, 69, 166, 175, 56, 71, 91, 1, 0.982751
50, 2, wb, attraction, a-b-db, 5, 2, 1, 3, 90, 165, 165, 90, 88, 161, 3, 6.76516
50, 2, wb, attraction, a-b-db, 5, 2, 1, 3, 90, 165, 165, 90, 88, 161, 2, 0.419663
50, 2, wb, attraction, a-b-db, 5, 1, 1, 4, 58, 132, 135, 60, 60, 135, 2, 5.43279
50, 2, wb, attraction, a-b-db, 5, 1, 1, 4, 58, 132, 135, 60, 60, 135, 3, 1.045
50, 2, wb, attraction, a-b-db, 2, 2, 1, 5, 165, 90, 90, 165, 89, 163, 2, 17.2487
50, 2, wb, attraction, a-b-db, 2, 2, 1, 5, 165, 90, 90, 165, 89, 163, 3, 1.43259
50, 2, wb, attraction, a-b-da, 5, 3, 1, 6, 120, 195, 195, 120, 190, 117, 1, 5.02878
50, 2, wb, attraction, a-b-da, 5, 3, 1, 6, 120, 195, 195, 120, 190, 117, 2, 0.361128
50, 2, wb, attraction, a-b-da, 14, 2, 1, 7, 90, 165, 153, 83, 165, 90, 2, 3.39224
50, 2, wb, attraction, a-b-da, 14, 2, 1, 7, 90, 165, 153, 83, 165, 90, 1, 0.35857
50, 2, wb, catch, NA, 999, 999, 1, 8, 182, 133, 97, 158, 73, 122, 3, 1.38969
50, 2, wb, catch, NA, 999, 999, 1, 8, 182, 133, 97, 158, 73, 122, 1, 0.372755
50, 2, wb, filler, NA, 999, 999, 1, 9, 147, 81, 83, 165, 90, 161, 1, 1.90718
50, 2, wb, filler, NA, 999, 999, 1, 9, 147, 81, 83, 165, 90, 161, 2, 1.46912
50, 2, wb, attraction, a-b-da, 2, 2, 1, 10, 90, 165, 165, 90, 163, 89, 1, 16.1439
50, 2, wb, attraction, a-b-da, 2, 2, 1, 10, 90, 165, 165, 90, 163, 89, 2, 0.364144
50, 2, wb, attraction, a-b-db, 9, 3, 1, 11, 114, 186, 120, 195, 195, 120, 2, 2.38737
50, 2, wb, attraction, a-b-db, 9, 3, 1, 11, 114, 186, 120, 195, 195, 120, 3, 0.409933
50, 2, wb, attraction, a-b-da, 9, 1, 1, 12, 60, 135, 135, 60, 129, 57, 2, 8.15902
50, 2, wb, attraction, a-b-da, 9, 1, 1, 12, 60, 135, 135, 60, 129, 57, 1, 0.365119
50, 2, wb, attraction, a-b-da, 14, 1, 1, 13, 60, 135, 125, 56, 135, 60, 2, 1.13237
50, 2, wb, attraction, a-b-da, 14, 1, 1, 13, 60, 135, 125, 56, 135, 60, 1, 1.11788
50, 2, wb, catch, NA, 999, 999, 1, 14, 105, 150, 107, 88, 146, 169, 2, 2.35083
50, 2, wb, catch, NA, 999, 999, 1, 14, 105, 150, 107, 88, 146, 169, 3, 0.279412
50, 2, wb, attraction, a-b-db, 9, 1, 1, 15, 60, 135, 57, 129, 135, 60, 2, 2.19399
50, 2, wb, attraction, a-b-db, 9, 1, 1, 15, 60, 135, 57, 129, 135, 60, 3, 0.616587
