sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
142, 2, wb, practice, NA, 999, 999, 0, 1, 95, 147, 137, 82, 70, 119, 3, 5.05081
142, 2, wb, practice, NA, 999, 999, 0, 1, 95, 147, 137, 82, 70, 119, 1, 3.08621
142, 2, wb, practice, NA, 999, 999, 0, 2, 162, 163, 108, 195, 149, 143, 3, 4.81961
142, 2, wb, practice, NA, 999, 999, 0, 2, 162, 163, 108, 195, 149, 143, 1, 2.16433
142, 2, wb, practice, NA, 999, 999, 0, 3, 138, 190, 131, 68, 107, 100, 2, 4.65329
142, 2, wb, practice, NA, 999, 999, 0, 3, 138, 190, 131, 68, 107, 100, 1, 1.53772
142, 2, wb, filler, NA, 999, 999, 1, 1, 161, 83, 167, 190, 86, 190, 1, 4.08667
142, 2, wb, filler, NA, 999, 999, 1, 1, 161, 83, 167, 190, 86, 190, 2, 1.22535
142, 2, wb, catch, NA, 999, 999, 1, 2, 98, 157, 195, 120, 95, 100, 3, 2.45368
142, 2, wb, catch, NA, 999, 999, 1, 2, 98, 157, 195, 120, 95, 100, 2, 0.882177
142, 2, wb, attraction, a-b-db, 14, 3, 1, 3, 120, 195, 111, 181, 195, 120, 2, 5.79662
142, 2, wb, attraction, a-b-db, 14, 3, 1, 3, 120, 195, 111, 181, 195, 120, 1, 0.921987
142, 2, wb, attraction, a-b-da, 5, 3, 1, 4, 195, 120, 190, 117, 120, 195, 1, 4.02713
142, 2, wb, attraction, a-b-da, 5, 3, 1, 4, 195, 120, 190, 117, 120, 195, 3, 3.7038
142, 2, wb, filler, NA, 999, 999, 1, 5, 187, 117, 112, 194, 74, 110, 3, 1.50446
142, 2, wb, filler, NA, 999, 999, 1, 5, 187, 117, 112, 194, 74, 110, 1, 1.77062
142, 2, wb, attraction, a-b-db, 9, 3, 1, 6, 120, 195, 195, 120, 114, 186, 2, 3.44133
142, 2, wb, attraction, a-b-db, 9, 3, 1, 6, 120, 195, 195, 120, 114, 186, 1, 1.67752
142, 2, wb, filler, NA, 999, 999, 1, 7, 129, 193, 69, 191, 183, 116, 2, 1.39965
142, 2, wb, filler, NA, 999, 999, 1, 7, 129, 193, 69, 191, 183, 116, 1, 1.50258
142, 2, wb, attraction, a-b-da, 14, 2, 1, 8, 165, 90, 90, 165, 153, 83, 3, 3.75199
142, 2, wb, attraction, a-b-da, 14, 2, 1, 8, 165, 90, 90, 165, 153, 83, 2, 3.22411
142, 2, wb, attraction, a-b-db, 9, 2, 1, 9, 165, 90, 90, 165, 86, 157, 3, 2.86776
142, 2, wb, attraction, a-b-db, 9, 2, 1, 9, 165, 90, 90, 165, 86, 157, 2, 2.77551
142, 2, wb, attraction, a-b-db, 14, 1, 1, 10, 60, 135, 135, 60, 56, 125, 3, 3.00522
142, 2, wb, attraction, a-b-db, 14, 1, 1, 10, 60, 135, 135, 60, 56, 125, 1, 0.778919
142, 2, wb, catch, NA, 999, 999, 1, 11, 154, 161, 65, 130, 122, 133, 2, 1.77729
142, 2, wb, catch, NA, 999, 999, 1, 11, 154, 161, 65, 130, 122, 133, 1, 0.872733
142, 2, wb, attraction, a-b-da, 14, 1, 1, 12, 60, 135, 125, 56, 135, 60, 2, 5.48373
142, 2, wb, attraction, a-b-da, 14, 1, 1, 12, 60, 135, 125, 56, 135, 60, 1, 1.07011
142, 2, wb, attraction, a-b-da, 14, 3, 1, 13, 181, 111, 195, 120, 120, 195, 1, 3.01695
142, 2, wb, attraction, a-b-da, 14, 3, 1, 13, 181, 111, 195, 120, 120, 195, 3, 1.04666
142, 2, wb, attraction, a-b-db, 2, 2, 1, 14, 89, 163, 165, 90, 90, 165, 2, 3.41822
