sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
379, 2, bw, practice, NA, 999, 999, 0, 1, 95, 106, 66, 180, 109, 140, 2, 5.61336
379, 2, bw, practice, NA, 999, 999, 0, 1, 95, 106, 66, 180, 109, 140, 1, 1.83445
379, 2, bw, practice, NA, 999, 999, 0, 2, 164, 78, 88, 160, 159, 124, 3, 3.52224
379, 2, bw, practice, NA, 999, 999, 0, 2, 164, 78, 88, 160, 159, 124, 1, 1.65157
379, 2, bw, practice, NA, 999, 999, 0, 3, 194, 159, 177, 191, 146, 183, 2, 2.04586
379, 2, bw, practice, NA, 999, 999, 0, 3, 194, 159, 177, 191, 146, 183, 3, 1.51342
379, 2, bw, attraction, a-b-db, 5, 3, 1, 1, 195, 120, 117, 190, 120, 195, 2, 11.9554
379, 2, bw, attraction, a-b-db, 5, 3, 1, 1, 195, 120, 117, 190, 120, 195, 1, 2.13702
379, 2, bw, filler, NA, 999, 999, 1, 2, 126, 124, 100, 176, 161, 114, 2, 6.47288
379, 2, bw, filler, NA, 999, 999, 1, 2, 126, 124, 100, 176, 161, 114, 1, 4.28296
379, 2, bw, attraction, a-b-da, 5, 3, 1, 3, 190, 117, 195, 120, 120, 195, 3, 4.62817
379, 2, bw, attraction, a-b-da, 5, 3, 1, 3, 190, 117, 195, 120, 120, 195, 2, 3.64074
379, 2, bw, attraction, a-b-db, 5, 2, 1, 4, 165, 90, 90, 165, 88, 161, 2, 4.54743
379, 2, bw, attraction, a-b-db, 5, 2, 1, 4, 165, 90, 90, 165, 88, 161, 1, 2.13931
379, 2, bw, filler, NA, 999, 999, 1, 5, 127, 123, 178, 62, 183, 103, 3, 2.37143
379, 2, bw, filler, NA, 999, 999, 1, 5, 127, 123, 178, 62, 183, 103, 2, 0.578592
379, 2, bw, attraction, a-b-da, 14, 2, 1, 6, 90, 165, 153, 83, 165, 90, 1, 7.6969
379, 2, bw, attraction, a-b-da, 14, 2, 1, 6, 90, 165, 153, 83, 165, 90, 2, 1.48988
379, 2, bw, catch, NA, 999, 999, 1, 7, 91, 164, 82, 113, 154, 161, 3, 4.0434
379, 2, bw, catch, NA, 999, 999, 1, 7, 91, 164, 82, 113, 154, 161, 2, 0.991345
379, 2, bw, filler, NA, 999, 999, 1, 8, 158, 174, 67, 86, 145, 156, 1, 1.67696
379, 2, bw, filler, NA, 999, 999, 1, 8, 158, 174, 67, 86, 145, 156, 2, 0.472399
379, 2, bw, attraction, a-b-da, 9, 3, 1, 9, 120, 195, 186, 114, 195, 120, 1, 5.58765
379, 2, bw, attraction, a-b-da, 9, 3, 1, 9, 120, 195, 186, 114, 195, 120, 2, 3.28189
379, 2, bw, filler, NA, 999, 999, 1, 10, 121, 178, 107, 130, 102, 62, 1, 2.00349
379, 2, bw, filler, NA, 999, 999, 1, 10, 121, 178, 107, 130, 102, 62, 3, 1.61011
379, 2, bw, catch, NA, 999, 999, 1, 11, 178, 137, 104, 91, 92, 163, 1, 1.89492
379, 2, bw, catch, NA, 999, 999, 1, 11, 178, 137, 104, 91, 92, 163, 2, 1.91358
379, 2, bw, attraction, a-b-db, 9, 3, 1, 12, 195, 120, 120, 195, 114, 186, 2, 3.91429
379, 2, bw, attraction, a-b-db, 9, 3, 1, 12, 195, 120, 120, 195, 114, 186, 3, 9.17165
379, 2, bw, attraction, a-b-da, 9, 1, 1, 13, 135, 60, 60, 135, 129, 57, 2, 12.04
379, 2, bw, attraction, a-b-da, 9, 1, 1, 13, 135, 60, 60, 135, 129, 57, 3, 8.62631
379, 2, bw, attraction, a-b-da, 2, 2, 1, 14, 163, 89, 90, 165, 165, 90, 2, 1.57222
379, 2, bw, attraction, a-b-da, 2, 2, 1, 14, 163, 89, 90, 165, 165, 90, 1, 3.55569
379, 2, bw, attraction, a-b-db, 14, 1, 1, 15, 60, 135, 56, 125, 135, 60, 1, 5.53048
379, 2, bw, attraction, a-b-db, 14, 1, 1, 15, 60, 135, 56, 125, 135, 60, 3, 1.40278
379, 2, bw, attraction, a-b-db, 2, 1, 1, 16, 59, 134, 135, 60, 60, 135, 1, 3.83221
379, 2, bw, attraction, a-b-db, 2, 1, 1, 16, 59, 134, 135, 60, 60, 135, 2, 6.11721
379, 2, bw, catch, NA, 999, 999, 1, 17, 161, 154, 121, 134, 111, 84, 1, 1.65237
379, 2, bw, catch, NA, 999, 999, 1, 17, 161, 154, 121, 134, 111, 84, 3, 0.921241
