sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
151, 2, bw, practice, NA, 999, 999, 0, 1, 143, 104, 82, 169, 133, 66, 3, 2.71217
151, 2, bw, practice, NA, 999, 999, 0, 1, 143, 104, 82, 169, 133, 66, 2, 11.4204
151, 2, bw, practice, NA, 999, 999, 0, 2, 97, 104, 90, 175, 166, 179, 1, 2.28872
151, 2, bw, practice, NA, 999, 999, 0, 2, 97, 104, 90, 175, 166, 179, 2, 0.909993
151, 2, bw, practice, NA, 999, 999, 0, 3, 82, 195, 65, 69, 101, 141, 1, 6.09254
151, 2, bw, practice, NA, 999, 999, 0, 3, 82, 195, 65, 69, 101, 141, 3, 1.43953
151, 2, bw, attraction, a-b-db, 2, 3, 1, 1, 120, 195, 119, 193, 195, 120, 1, 3.98296
151, 2, bw, attraction, a-b-db, 2, 3, 1, 1, 120, 195, 119, 193, 195, 120, 3, 5.9259
151, 2, bw, attraction, a-b-db, 14, 3, 1, 2, 120, 195, 195, 120, 111, 181, 1, 4.96449
151, 2, bw, attraction, a-b-db, 14, 3, 1, 2, 120, 195, 195, 120, 111, 181, 3, 2.24355
151, 2, bw, filler, NA, 999, 999, 1, 3, 93, 89, 74, 87, 83, 122, 3, 3.58274
151, 2, bw, filler, NA, 999, 999, 1, 3, 93, 89, 74, 87, 83, 122, 2, 1.7816
151, 2, bw, attraction, a-b-da, 2, 1, 1, 4, 134, 59, 60, 135, 135, 60, 2, 4.61165
151, 2, bw, attraction, a-b-da, 2, 1, 1, 4, 134, 59, 60, 135, 135, 60, 3, 1.89703
151, 2, bw, filler, NA, 999, 999, 1, 5, 98, 177, 61, 191, 119, 133, 1, 4.33018
151, 2, bw, filler, NA, 999, 999, 1, 5, 98, 177, 61, 191, 119, 133, 2, 2.51501
151, 2, bw, attraction, a-b-db, 9, 3, 1, 6, 120, 195, 114, 186, 195, 120, 1, 3.79535
151, 2, bw, attraction, a-b-db, 9, 3, 1, 6, 120, 195, 114, 186, 195, 120, 3, 1.95347
151, 2, bw, attraction, a-b-da, 5, 1, 1, 7, 60, 135, 135, 60, 132, 58, 1, 3.09691
151, 2, bw, attraction, a-b-da, 5, 1, 1, 7, 60, 135, 135, 60, 132, 58, 3, 3.18714
151, 2, bw, attraction, a-b-db, 2, 1, 1, 8, 135, 60, 59, 134, 60, 135, 2, 4.4729
151, 2, bw, attraction, a-b-db, 2, 1, 1, 8, 135, 60, 59, 134, 60, 135, 1, 1.81935
151, 2, bw, filler, NA, 999, 999, 1, 9, 126, 179, 67, 169, 60, 156, 1, 3.48805
151, 2, bw, filler, NA, 999, 999, 1, 9, 126, 179, 67, 169, 60, 156, 3, 1.28235
151, 2, bw, attraction, a-b-db, 5, 1, 1, 10, 135, 60, 58, 132, 60, 135, 3, 2.68452
151, 2, bw, attraction, a-b-db, 5, 1, 1, 10, 135, 60, 58, 132, 60, 135, 1, 1.08763
151, 2, bw, filler, NA, 999, 999, 1, 11, 81, 133, 103, 137, 175, 173, 3, 1.32185
151, 2, bw, filler, NA, 999, 999, 1, 11, 81, 133, 103, 137, 175, 173, 1, 2.50741
151, 2, bw, attraction, a-b-da, 9, 3, 1, 12, 195, 120, 120, 195, 186, 114, 2, 2.79594
151, 2, bw, attraction, a-b-da, 9, 3, 1, 12, 195, 120, 120, 195, 186, 114, 3, 1.29833
151, 2, bw, attraction, a-b-db, 9, 1, 1, 13, 135, 60, 60, 135, 57, 129, 2, 1.76391
151, 2, bw, attraction, a-b-db, 9, 1, 1, 13, 135, 60, 60, 135, 57, 129, 1, 0.643949
151, 2, bw, attraction, a-b-da, 14, 1, 1, 14, 135, 60, 125, 56, 60, 135, 3, 2.59973
151, 2, bw, attraction, a-b-da, 14, 1, 1, 14, 135, 60, 125, 56, 60, 135, 1, 0.646166
151, 2, bw, attraction, a-b-db, 14, 2, 1, 15, 83, 153, 165, 90, 90, 165, 2, 1.20193
151, 2, bw, attraction, a-b-db, 14, 2, 1, 15, 83, 153, 165, 90, 90, 165, 1, 0.792834
151, 2, bw, filler, NA, 999, 999, 1, 16, 129, 147, 73, 165, 119, 96, 1, 0.878716
151, 2, bw, filler, NA, 999, 999, 1, 16, 129, 147, 73, 165, 119, 96, 3, 0.874214
151, 2, bw, filler, NA, 999, 999, 1, 17, 131, 118, 164, 98, 101, 179, 3, 1.85266
151, 2, bw, filler, NA, 999, 999, 1, 17, 131, 118, 164, 98, 101, 179, 1, 0.681294
151, 2, bw, attraction, a-b-db, 5, 3, 1, 18, 195, 120, 120, 195, 117, 190, 3, 2.95574
151, 2, bw, attraction, a-b-db, 5, 3, 1, 18, 195, 120, 120, 195, 117, 190, 1, 0.691463
151, 2, bw, filler, NA, 999, 999, 1, 19, 138, 120, 107, 168, 189, 62, 2, 3.74123
151, 2, bw, filler, NA, 999, 999, 1, 19, 138, 120, 107, 168, 189, 62, 3, 0.757324
151, 2, bw, attraction, a-b-da, 5, 2, 1, 20, 161, 88, 90, 165, 165, 90, 2, 1.63635
151, 2, bw, attraction, a-b-da, 5, 2, 1, 20, 161, 88, 90, 165, 165, 90, 1, 0.801144
151, 2, bw, filler, NA, 999, 999, 1, 21, 188, 137, 63, 195, 157, 90, 1, 1.12677
151, 2, bw, filler, NA, 999, 999, 1, 21, 188, 137, 63, 195, 157, 90, 2, 2.60046
151, 2, bw, attraction, a-b-da, 9, 1, 1, 22, 135, 60, 129, 57, 60, 135, 3, 3.62951
151, 2, bw, attraction, a-b-da, 9, 1, 1, 22, 135, 60, 129, 57, 60, 135, 2, 0.914412
151, 2, bw, attraction, a-b-da, 5, 3, 1, 23, 190, 117, 120, 195, 195, 120, 2, 3.78742
151, 2, bw, attraction, a-b-da, 5, 3, 1, 23, 190, 117, 120, 195, 195, 120, 3, 0.538196
151, 2, bw, attraction, a-b-db, 9, 2, 1, 24, 86, 157, 90, 165, 165, 90, 2, 4.03466
151, 2, bw, attraction, a-b-db, 9, 2, 1, 24, 86, 157, 90, 165, 165, 90, 1, 2.86338
151, 2, bw, attraction, a-b-db, 2, 2, 1, 25, 165, 90, 89, 163, 90, 165, 2, 2.20178
151, 2, bw, attraction, a-b-db, 2, 2, 1, 25, 165, 90, 89, 163, 90, 165, 1, 0.68045
151, 2, bw, catch, NA, 999, 999, 1, 26, 100, 155, 76, 119, 128, 187, 3, 1.46679
151, 2, bw, catch, NA, 999, 999, 1, 26, 100, 155, 76, 119, 128, 187, 2, 0.662845
151, 2, bw, filler, NA, 999, 999, 1, 27, 103, 140, 178, 145, 121, 192, 2, 1.02594
151, 2, bw, filler, NA, 999, 999, 1, 27, 103, 140, 178, 145, 121, 192, 1, 0.519807
151, 2, bw, attraction, a-b-da, 14, 3, 1, 28, 181, 111, 120, 195, 195, 120, 2, 1.52875
151, 2, bw, attraction, a-b-da, 14, 3, 1, 28, 181, 111, 120, 195, 195, 120, 1, 0.386267
151, 2, bw, filler, NA, 999, 999, 1, 29, 91, 71, 90, 88, 154, 109, 3, 0.824791
151, 2, bw, filler, NA, 999, 999, 1, 29, 91, 71, 90, 88, 154, 109, 1, 0.462469
151, 2, bw, attraction, a-b-da, 9, 2, 1, 30, 165, 90, 157, 86, 90, 165, 3, 2.15358
151, 2, bw, attraction, a-b-da, 9, 2, 1, 30, 165, 90, 157, 86, 90, 165, 2, 1.33023
151, 2, bw, attraction, a-b-da, 2, 2, 1, 31, 163, 89, 165, 90, 90, 165, 3, 2.56243
151, 2, bw, attraction, a-b-da, 2, 2, 1, 31, 163, 89, 165, 90, 90, 165, 2, 0.722331
151, 2, bw, attraction, a-b-da, 14, 2, 1, 32, 153, 83, 165, 90, 90, 165, 3, 1.62735
151, 2, bw, attraction, a-b-da, 14, 2, 1, 32, 153, 83, 165, 90, 90, 165, 1, 0.457893
151, 2, bw, attraction, a-b-da, 2, 3, 1, 33, 193, 119, 195, 120, 120, 195, 3, 2.37995
151, 2, bw, attraction, a-b-da, 2, 3, 1, 33, 193, 119, 195, 120, 120, 195, 1, 0.907136
