sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
18, 2, wb, practice, NA, 999, 999, 0, 1, 181, 85, 146, 81, 65, 135, 3, 4.16632
18, 2, wb, practice, NA, 999, 999, 0, 1, 181, 85, 146, 81, 65, 135, 1, 2.0346
18, 2, wb, practice, NA, 999, 999, 0, 2, 187, 83, 59, 120, 72, 193, 2, 2.37257
18, 2, wb, practice, NA, 999, 999, 0, 2, 187, 83, 59, 120, 72, 193, 1, 11.1942
18, 2, wb, practice, NA, 999, 999, 0, 3, 117, 62, 111, 68, 132, 70, 1, 2.69142
18, 2, wb, practice, NA, 999, 999, 0, 3, 117, 62, 111, 68, 132, 70, 3, 1.48737
18, 2, wb, attraction, a-b-da, 2, 1, 1, 1, 60, 135, 134, 59, 135, 60, 2, 6.89319
18, 2, wb, attraction, a-b-da, 2, 1, 1, 1, 60, 135, 134, 59, 135, 60, 1, 1.91083
18, 2, wb, attraction, a-b-da, 2, 3, 1, 2, 195, 120, 193, 119, 120, 195, 2, 5.81035
18, 2, wb, attraction, a-b-da, 2, 3, 1, 2, 195, 120, 193, 119, 120, 195, 1, 1.92581
18, 2, wb, attraction, a-b-db, 2, 3, 1, 3, 119, 193, 120, 195, 195, 120, 1, 2.83044
18, 2, wb, attraction, a-b-db, 2, 3, 1, 3, 119, 193, 120, 195, 195, 120, 2, 5.11661
18, 2, wb, catch, NA, 999, 999, 1, 4, 115, 140, 81, 114, 191, 124, 2, 1.65984
18, 2, wb, catch, NA, 999, 999, 1, 4, 115, 140, 81, 114, 191, 124, 3, 1.09613
18, 2, wb, attraction, a-b-db, 5, 3, 1, 5, 120, 195, 117, 190, 195, 120, 2, 4.05067
18, 2, wb, attraction, a-b-db, 5, 3, 1, 5, 120, 195, 117, 190, 195, 120, 3, 2.93486
18, 2, wb, attraction, a-b-da, 14, 1, 1, 6, 135, 60, 60, 135, 125, 56, 3, 3.4761
18, 2, wb, attraction, a-b-da, 14, 1, 1, 6, 135, 60, 60, 135, 125, 56, 2, 3.5943
18, 2, wb, attraction, a-b-da, 2, 2, 1, 7, 163, 89, 90, 165, 165, 90, 1, 18.0601
18, 2, wb, attraction, a-b-da, 2, 2, 1, 7, 163, 89, 90, 165, 165, 90, 3, 0.871155
18, 2, wb, attraction, a-b-db, 2, 1, 1, 8, 135, 60, 60, 135, 59, 134, 3, 3.95321
18, 2, wb, attraction, a-b-db, 2, 1, 1, 8, 135, 60, 60, 135, 59, 134, 1, 1.03364
18, 2, wb, attraction, a-b-db, 14, 2, 1, 9, 90, 165, 165, 90, 83, 153, 3, 4.65088
18, 2, wb, attraction, a-b-db, 14, 2, 1, 9, 90, 165, 165, 90, 83, 153, 1, 0.809191
18, 2, wb, filler, NA, 999, 999, 1, 10, 114, 99, 164, 167, 146, 175, 1, 1.61399
18, 2, wb, filler, NA, 999, 999, 1, 10, 114, 99, 164, 167, 146, 175, 2, 0.957361
18, 2, wb, filler, NA, 999, 999, 1, 11, 66, 142, 128, 173, 170, 61, 1, 1.52391
18, 2, wb, filler, NA, 999, 999, 1, 11, 66, 142, 128, 173, 170, 61, 2, 3.19933
18, 2, wb, attraction, a-b-db, 9, 1, 1, 12, 135, 60, 60, 135, 57, 129, 3, 2.37
18, 2, wb, attraction, a-b-db, 9, 1, 1, 12, 135, 60, 60, 135, 57, 129, 1, 3.58837
18, 2, wb, attraction, a-b-da, 5, 3, 1, 13, 190, 117, 195, 120, 120, 195, 2, 16.5435
18, 2, wb, attraction, a-b-da, 5, 3, 1, 13, 190, 117, 195, 120, 120, 195, 1, 1.00371
18, 2, wb, attraction, a-b-da, 9, 3, 1, 14, 120, 195, 195, 120, 186, 114, 3, 11.6682
18, 2, wb, attraction, a-b-da, 9, 3, 1, 14, 120, 195, 195, 120, 186, 114, 1, 1.33984
18, 2, wb, attraction, a-b-db, 5, 1, 1, 15, 135, 60, 60, 135, 58, 132, 3, 3.80261
18, 2, wb, attraction, a-b-db, 5, 1, 1, 15, 135, 60, 60, 135, 58, 132, 1, 1.9312
18, 2, wb, filler, NA, 999, 999, 1, 16, 76, 162, 132, 147, 146, 168, 1, 2.06535
18, 2, wb, filler, NA, 999, 999, 1, 16, 76, 162, 132, 147, 146, 168, 3, 1.01554
18, 2, wb, catch, NA, 999, 999, 1, 17, 154, 161, 113, 142, 108, 87, 3, 1.34875
18, 2, wb, catch, NA, 999, 999, 1, 17, 154, 161, 113, 142, 108, 87, 1, 0.747674
18, 2, wb, attraction, a-b-db, 2, 2, 1, 18, 89, 163, 90, 165, 165, 90, 3, 4.48348
18, 2, wb, attraction, a-b-db, 2, 2, 1, 18, 89, 163, 90, 165, 165, 90, 1, 0.764881
18, 2, wb, attraction, a-b-da, 5, 2, 1, 19, 90, 165, 165, 90, 161, 88, 3, 3.25255
18, 2, wb, attraction, a-b-da, 5, 2, 1, 19, 90, 165, 165, 90, 161, 88, 1, 0.61598
18, 2, wb, attraction, a-b-da, 14, 3, 1, 20, 120, 195, 195, 120, 181, 111, 3, 2.44865
18, 2, wb, attraction, a-b-da, 14, 3, 1, 20, 120, 195, 195, 120, 181, 111, 2, 0.835249
18, 2, wb, filler, NA, 999, 999, 1, 21, 81, 140, 112, 190, 144, 195, 1, 1.31152
18, 2, wb, filler, NA, 999, 999, 1, 21, 81, 140, 112, 190, 144, 195, 3, 0.754987
18, 2, wb, attraction, a-b-da, 9, 2, 1, 22, 157, 86, 165, 90, 90, 165, 1, 2.8584
18, 2, wb, attraction, a-b-da, 9, 2, 1, 22, 157, 86, 165, 90, 90, 165, 3, 0.959621
18, 2, wb, filler, NA, 999, 999, 1, 23, 154, 79, 113, 161, 154, 188, 1, 1.21347
18, 2, wb, filler, NA, 999, 999, 1, 23, 154, 79, 113, 161, 154, 188, 3, 0.700498
18, 2, wb, attraction, a-b-db, 9, 3, 1, 24, 120, 195, 195, 120, 114, 186, 3, 4.51725
18, 2, wb, attraction, a-b-db, 9, 3, 1, 24, 120, 195, 195, 120, 114, 186, 1, 1.09428
