sub_n, computer_n, bw_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
314, 2, wb, practice, NA, 999, 999, 0, 1, 125, 138, 62, 176, 76, 58, 3, 4.21339
314, 2, wb, practice, NA, 999, 999, 0, 1, 125, 138, 62, 176, 76, 58, 1, 6.42682
314, 2, wb, practice, NA, 999, 999, 0, 2, 191, 66, 150, 105, 114, 78, 3, 3.80167
314, 2, wb, practice, NA, 999, 999, 0, 2, 191, 66, 150, 105, 114, 78, 2, 4.97727
314, 2, wb, practice, NA, 999, 999, 0, 3, 141, 94, 58, 69, 72, 174, 2, 3.04397
314, 2, wb, practice, NA, 999, 999, 0, 3, 141, 94, 58, 69, 72, 174, 3, 1.91038
314, 2, wb, filler, NA, 999, 999, 1, 1, 155, 91, 144, 107, 166, 84, 1, 13.1098
314, 2, wb, filler, NA, 999, 999, 1, 1, 155, 91, 144, 107, 166, 84, 3, 3.40426
314, 2, wb, attraction, a-b-db, 2, 3, 1, 2, 119, 193, 120, 195, 195, 120, 3, 7.40918
314, 2, wb, attraction, a-b-db, 2, 3, 1, 2, 119, 193, 120, 195, 195, 120, 2, 2.2535
314, 2, wb, filler, NA, 999, 999, 1, 3, 104, 63, 67, 120, 161, 186, 1, 1.43266
314, 2, wb, filler, NA, 999, 999, 1, 3, 104, 63, 67, 120, 161, 186, 3, 1.38222
314, 2, wb, attraction, a-b-db, 5, 1, 1, 4, 135, 60, 60, 135, 58, 132, 1, 5.0684
314, 2, wb, attraction, a-b-db, 5, 1, 1, 4, 135, 60, 60, 135, 58, 132, 2, 3.05542
314, 2, wb, filler, NA, 999, 999, 1, 5, 123, 179, 182, 151, 97, 124, 3, 1.5785
314, 2, wb, filler, NA, 999, 999, 1, 5, 123, 179, 182, 151, 97, 124, 2, 1.92203
314, 2, wb, attraction, a-b-db, 9, 1, 1, 6, 57, 129, 135, 60, 60, 135, 1, 2.01859
314, 2, wb, attraction, a-b-db, 9, 1, 1, 6, 57, 129, 135, 60, 60, 135, 3, 1.72069
314, 2, wb, attraction, a-b-da, 9, 3, 1, 7, 120, 195, 195, 120, 186, 114, 3, 5.53744
314, 2, wb, attraction, a-b-da, 9, 3, 1, 7, 120, 195, 195, 120, 186, 114, 1, 2.68965
314, 2, wb, attraction, a-b-da, 2, 1, 1, 8, 60, 135, 134, 59, 135, 60, 3, 4.57941
314, 2, wb, attraction, a-b-da, 2, 1, 1, 8, 60, 135, 134, 59, 135, 60, 1, 3.48198
314, 2, wb, attraction, a-b-da, 5, 1, 1, 9, 60, 135, 135, 60, 132, 58, 2, 9.57148
314, 2, wb, attraction, a-b-da, 5, 1, 1, 9, 60, 135, 135, 60, 132, 58, 1, 11.0091
314, 2, wb, filler, NA, 999, 999, 1, 10, 134, 84, 170, 110, 145, 165, 1, 1.91564
314, 2, wb, filler, NA, 999, 999, 1, 10, 134, 84, 170, 110, 145, 165, 3, 7.06174
314, 2, wb, filler, NA, 999, 999, 1, 11, 195, 139, 178, 61, 146, 153, 2, 7.38277
314, 2, wb, filler, NA, 999, 999, 1, 11, 195, 139, 178, 61, 146, 153, 1, 2.17254
314, 2, wb, catch, NA, 999, 999, 1, 12, 149, 166, 89, 106, 125, 130, 2, 1.59513
314, 2, wb, catch, NA, 999, 999, 1, 12, 149, 166, 89, 106, 125, 130, 1, 0.873829
314, 2, wb, attraction, a-b-da, 14, 2, 1, 13, 165, 90, 90, 165, 153, 83, 3, 1.91611
